year,severity,age,sex,p_exacerbations
2026,3,36,F,3.0
2026,3,36,M,2.0
2026,3,37,F,3.0
2026,3,37,M,1.0
2026,3,38,F,6.0
2026,3,38,M,1.0
2026,3,39,F,1.0
2026,3,39,M,1.0
2026,3,40,F,1.0
2026,3,40,M,0.0
2026,3,41,F,2.0
2026,3,41,M,0.0
2026,3,42,F,1.0
2026,3,42,M,3.0
2026,3,43,F,1.0
2026,3,43,M,0.0
2026,3,44,F,2.0
2026,3,44,M,1.0
2026,3,45,F,3.0
2026,3,45,M,1.0
2026,3,46,F,2.0
2026,3,46,M,0.0
2026,3,47,F,5.0
2026,3,47,M,6.0
2026,3,48,F,1.0
2026,3,48,M,3.0
2026,3,49,F,2.0
2026,3,49,M,1.0
2026,3,50,F,4.0
2026,3,50,M,0.0
2026,3,51,F,4.0
2026,3,51,M,2.0
2026,3,52,F,1.0
2026,3,52,M,2.0
2026,3,53,F,1.0
2026,3,53,M,3.0
2026,3,54,F,3.0
2026,3,54,M,1.0
2026,3,55,F,3.0
2026,3,55,M,0.0
2026,3,56,F,3.0
2026,3,56,M,0.0
2026,3,57,F,4.0
2026,3,57,M,0.0
2026,3,58,F,0.0
2026,3,58,M,1.0
2026,3,59,F,0.0
2026,3,59,M,1.0
2026,3,60,F,5.0
2026,3,60,M,1.0
2026,3,61,F,2.0
2026,3,61,M,1.0
2026,3,62,F,2.0
2026,3,62,M,0.0
2026,3,63,F,2.0
2026,3,63,M,0.0
2026,3,64,F,0.0
2026,3,64,M,1.0
2026,3,65,F,5.0
2026,3,65,M,2.0
2026,3,66,F,2.0
2026,3,66,M,0.0
2026,3,67,F,2.0
2026,3,67,M,0.0
2026,3,68,F,5.0
2026,3,68,M,1.0
2026,3,69,F,1.0
2026,3,69,M,0.0
2026,3,70,F,1.0
2026,3,70,M,1.0
2026,3,71,F,2.0
2026,3,71,M,0.0
2026,3,72,F,3.0
2026,3,72,M,0.0
2026,3,73,F,0.0
2026,3,73,M,0.0
2026,3,74,F,2.0
2026,3,74,M,0.0
2026,3,75,F,2.0
2026,3,75,M,3.0
2026,3,76,F,1.0
2026,3,76,M,1.0
2026,3,77,F,2.0
2026,3,77,M,0.0
2026,3,78,F,2.0
2026,3,78,M,1.0
2026,3,79,F,1.0
2026,3,79,M,0.0
2026,3,80,F,1.0
2026,3,80,M,0.0
2026,3,81,F,0.0
2026,3,81,M,0.0
2026,3,82,F,4.0
2026,3,82,M,0.0
2026,3,83,F,4.0
2026,3,83,M,0.0
2026,3,84,F,2.0
2026,3,84,M,2.0
2026,3,85,F,1.0
2026,3,85,M,0.0
2026,3,86,F,3.0
2026,3,86,M,0.0
2026,3,87,F,2.0
2026,3,87,M,1.0
2026,3,88,F,1.0
2026,3,88,M,0.0
2026,3,89,F,0.0
2026,3,89,M,0.0
2026,3,90,F,1.0
2026,3,90,M,0.0
2026,3,91,F,1.0
2026,3,91,M,1.0
2026,3,92,F,2.0
2026,3,92,M,2.0
2026,3,93,F,0.0
2026,3,93,M,0.0
2026,3,94,F,1.0
2026,3,94,M,0.0
2026,3,95,F,0.0
2026,3,95,M,0.0
2026,3,96,F,1.0
2026,3,96,M,0.0
2026,3,97,F,0.0
2026,3,97,M,0.0
2026,3,98,F,0.0
2026,3,98,M,0.0
2026,3,99,F,1.0
2026,3,99,M,0.0
2026,3,100,F,0.0
2026,3,100,M,0.0
2026,3,101,F,0.0
2026,3,101,M,0.0
2026,3,102,F,0.0
2026,3,102,M,0.0
2026,3,103,F,1.0
2026,3,103,M,0.0
2026,3,104,F,0.0
2026,3,104,M,0.0
2026,3,105,F,0.0
2026,3,105,M,0.0
2026,3,106,F,1.0
2026,3,106,M,0.0
2026,3,107,F,0.0
2026,3,107,M,0.0
2026,3,108,F,0.0
2026,3,108,M,0.0
2026,3,109,F,0.0
2026,3,109,M,0.0
2026,3,110,F,0.0
2026,3,110,M,0.0
2027,0,0,F,0.0
2027,0,0,M,0.0
2027,0,1,F,0.0
2027,0,1,M,0.0
2027,0,2,F,0.0
2027,0,2,M,0.0
2027,0,3,F,263.0
2027,0,3,M,664.0
2027,0,4,F,154.0
2027,0,4,M,235.0
2027,0,5,F,113.0
2027,0,5,M,181.0
2027,0,6,F,85.0
2027,0,6,M,144.0
2027,0,7,F,75.0
2027,0,7,M,107.0
2027,0,8,F,89.0
2027,0,8,M,94.0
2027,0,9,F,39.0
2027,0,9,M,100.0
2027,0,10,F,41.0
2027,0,10,M,88.0
2027,0,11,F,37.0
2027,0,11,M,53.0
2027,0,12,F,37.0
2027,0,12,M,47.0
2027,0,13,F,18.0
2027,0,13,M,47.0
2027,0,14,F,25.0
2027,0,14,M,24.0
2027,0,15,F,31.0
2027,0,15,M,27.0
2027,0,16,F,41.0
2027,0,16,M,28.0
2027,0,17,F,22.0
2027,0,17,M,26.0
2027,0,18,F,23.0
2027,0,18,M,19.0
2027,0,19,F,40.0
2027,0,19,M,7.0
2027,0,20,F,24.0
2027,0,20,M,14.0
2027,0,21,F,19.0
2027,0,21,M,16.0
2027,0,22,F,23.0
2027,0,22,M,16.0
2027,0,23,F,22.0
2027,0,23,M,12.0
2027,0,24,F,18.0
2027,0,24,M,6.0
2027,0,25,F,17.0
2027,0,25,M,16.0
2027,0,26,F,22.0
2027,0,26,M,11.0
2027,0,27,F,29.0
2027,0,27,M,9.0
2027,0,28,F,23.0
2027,0,28,M,16.0
2027,0,29,F,23.0
2027,0,29,M,9.0
2027,0,30,F,21.0
2027,0,30,M,9.0
2027,0,31,F,28.0
2027,0,31,M,8.0
2027,0,32,F,26.0
2027,0,32,M,18.0
2027,0,33,F,29.0
2027,0,33,M,12.0
2027,0,34,F,20.0
2027,0,34,M,17.0
2027,0,35,F,15.0
2027,0,35,M,6.0
2027,0,36,F,36.0
2027,0,36,M,9.0
2027,0,37,F,51.0
2027,0,37,M,11.0
2027,0,38,F,37.0
2027,0,38,M,13.0
2027,0,39,F,29.0
2027,0,39,M,25.0
2027,0,40,F,31.0
2027,0,40,M,16.0
2027,0,41,F,39.0
2027,0,41,M,25.0
2027,0,42,F,25.0
2027,0,42,M,20.0
2027,0,43,F,52.0
2027,0,43,M,17.0
2027,0,44,F,37.0
2027,0,44,M,35.0
2027,0,45,F,43.0
2027,0,45,M,19.0
2027,0,46,F,54.0
2027,0,46,M,19.0
2027,0,47,F,51.0
2027,0,47,M,27.0
2027,0,48,F,24.0
2027,0,48,M,17.0
2027,0,49,F,25.0
2027,0,49,M,21.0
2027,0,50,F,26.0
2027,0,50,M,20.0
2027,0,51,F,35.0
2027,0,51,M,16.0
2027,0,52,F,62.0
2027,0,52,M,24.0
2027,0,53,F,33.0
2027,0,53,M,16.0
2027,0,54,F,38.0
2027,0,54,M,25.0
2027,0,55,F,47.0
2027,0,55,M,16.0
2027,0,56,F,28.0
2027,0,56,M,20.0
2027,0,57,F,27.0
2027,0,57,M,13.0
2027,0,58,F,32.0
2027,0,58,M,14.0
2027,0,59,F,35.0
2027,0,59,M,17.0
2027,0,60,F,29.0
2027,0,60,M,11.0
2027,0,61,F,36.0
2027,0,61,M,15.0
2027,0,62,F,33.0
2027,0,62,M,23.0
2027,0,63,F,45.0
2027,0,63,M,13.0
2027,0,64,F,46.0
2027,0,64,M,15.0
2027,0,65,F,52.0
2027,0,65,M,10.0
2027,0,66,F,51.0
2027,0,66,M,11.0
2027,0,67,F,27.0
2027,0,67,M,6.0
2027,0,68,F,34.0
2027,0,68,M,16.0
2027,0,69,F,36.0
2027,0,69,M,18.0
2027,0,70,F,45.0
2027,0,70,M,10.0
2027,0,71,F,32.0
2027,0,71,M,19.0
2027,0,72,F,56.0
2027,0,72,M,14.0
2027,0,73,F,41.0
2027,0,73,M,14.0
2027,0,74,F,43.0
2027,0,74,M,16.0
2027,0,75,F,29.0
2027,0,75,M,33.0
2027,0,76,F,58.0
2027,0,76,M,19.0
2027,0,77,F,43.0
2027,0,77,M,13.0
2027,0,78,F,59.0
2027,0,78,M,13.0
2027,0,79,F,38.0
2027,0,79,M,10.0
2027,0,80,F,41.0
2027,0,80,M,19.0
2027,0,81,F,29.0
2027,0,81,M,14.0
2027,0,82,F,35.0
2027,0,82,M,28.0
2027,0,83,F,17.0
2027,0,83,M,13.0
2027,0,84,F,44.0
2027,0,84,M,18.0
2027,0,85,F,39.0
2027,0,85,M,11.0
2027,0,86,F,36.0
2027,0,86,M,5.0
2027,0,87,F,15.0
2027,0,87,M,10.0
2027,0,88,F,20.0
2027,0,88,M,11.0
2027,0,89,F,20.0
2027,0,89,M,4.0
2027,0,90,F,15.0
2027,0,90,M,5.0
2027,0,91,F,15.0
2027,0,91,M,6.0
2027,0,92,F,13.0
2027,0,92,M,6.0
2027,0,93,F,10.0
2027,0,93,M,4.0
2027,0,94,F,10.0
2027,0,94,M,2.0
2027,0,95,F,6.0
2027,0,95,M,1.0
2027,0,96,F,6.0
2027,0,96,M,1.0
2027,0,97,F,2.0
2027,0,97,M,0.0
2027,0,98,F,4.0
2027,0,98,M,1.0
2027,0,99,F,2.0
2027,0,99,M,0.0
2027,0,100,F,7.0
2027,0,100,M,0.0
2027,0,101,F,1.0
2027,0,101,M,1.0
2027,0,102,F,0.0
2027,0,102,M,0.0
2027,0,103,F,3.0
2027,0,103,M,0.0
2027,0,104,F,1.0
2027,0,104,M,0.0
2027,0,105,F,0.0
2027,0,105,M,0.0
2027,0,106,F,1.0
2027,0,106,M,0.0
2027,0,107,F,0.0
2027,0,107,M,0.0
2027,0,108,F,0.0
2027,0,108,M,0.0
2027,0,109,F,0.0
2027,0,109,M,0.0
2027,0,110,F,0.0
2027,0,110,M,0.0
2027,1,0,F,0.0
2027,1,0,M,0.0
2027,1,1,F,0.0
2027,1,1,M,0.0
2027,1,2,F,0.0
2027,1,2,M,0.0
2027,1,3,F,108.0
2027,1,3,M,244.0
2027,1,4,F,73.0
2027,1,4,M,89.0
2027,1,5,F,40.0
2027,1,5,M,73.0
2027,1,6,F,37.0
2027,1,6,M,48.0
2027,1,7,F,19.0
2027,1,7,M,55.0
2027,1,8,F,36.0
2027,1,8,M,33.0
2027,1,9,F,20.0
2027,1,9,M,23.0
2027,1,10,F,20.0
2027,1,10,M,38.0
2027,1,11,F,13.0
2027,1,11,M,22.0
2027,1,12,F,13.0
2027,1,12,M,18.0
2027,1,13,F,6.0
2027,1,13,M,18.0
2027,1,14,F,17.0
2027,1,14,M,9.0
2027,1,15,F,8.0
2027,1,15,M,6.0
2027,1,16,F,19.0
2027,1,16,M,10.0
2027,1,17,F,8.0
2027,1,17,M,4.0
2027,1,18,F,9.0
2027,1,18,M,6.0
2027,1,19,F,8.0
2027,1,19,M,3.0
2027,1,20,F,11.0
2027,1,20,M,6.0
2027,1,21,F,5.0
2027,1,21,M,13.0
2027,1,22,F,6.0
2027,1,22,M,12.0
2027,1,23,F,6.0
2027,1,23,M,7.0
2027,1,24,F,9.0
2027,1,24,M,3.0
2027,1,25,F,3.0
2027,1,25,M,5.0
2027,1,26,F,6.0
2027,1,26,M,2.0
2027,1,27,F,15.0
2027,1,27,M,1.0
2027,1,28,F,10.0
2027,1,28,M,11.0
2027,1,29,F,11.0
2027,1,29,M,4.0
2027,1,30,F,6.0
2027,1,30,M,3.0
2027,1,31,F,7.0
2027,1,31,M,4.0
2027,1,32,F,8.0
2027,1,32,M,14.0
2027,1,33,F,8.0
2027,1,33,M,8.0
2027,1,34,F,6.0
2027,1,34,M,9.0
2027,1,35,F,6.0
2027,1,35,M,2.0
2027,1,36,F,15.0
2027,1,36,M,6.0
2027,1,37,F,14.0
2027,1,37,M,5.0
2027,1,38,F,12.0
2027,1,38,M,2.0
2027,1,39,F,14.0
2027,1,39,M,8.0
2027,1,40,F,15.0
2027,1,40,M,6.0
2027,1,41,F,25.0
2027,1,41,M,15.0
2027,1,42,F,15.0
2027,1,42,M,8.0
2027,1,43,F,14.0
2027,1,43,M,17.0
2027,1,44,F,15.0
2027,1,44,M,13.0
2027,1,45,F,16.0
2027,1,45,M,9.0
2027,1,46,F,18.0
2027,1,46,M,10.0
2027,1,47,F,23.0
2027,1,47,M,6.0
2027,1,48,F,12.0
2027,1,48,M,14.0
2027,1,49,F,12.0
2027,1,49,M,3.0
2027,1,50,F,18.0
2027,1,50,M,4.0
2027,1,51,F,19.0
2027,1,51,M,5.0
2027,1,52,F,13.0
2027,1,52,M,6.0
2027,1,53,F,25.0
2027,1,53,M,7.0
2027,1,54,F,4.0
2027,1,54,M,5.0
2027,1,55,F,14.0
2027,1,55,M,5.0
2027,1,56,F,13.0
2027,1,56,M,8.0
2027,1,57,F,17.0
2027,1,57,M,5.0
2027,1,58,F,15.0
2027,1,58,M,2.0
2027,1,59,F,16.0
2027,1,59,M,5.0
2027,1,60,F,17.0
2027,1,60,M,3.0
2027,1,61,F,14.0
2027,1,61,M,7.0
2027,1,62,F,10.0
2027,1,62,M,6.0
2027,1,63,F,13.0
2027,1,63,M,2.0
2027,1,64,F,23.0
2027,1,64,M,5.0
2027,1,65,F,15.0
2027,1,65,M,4.0
2027,1,66,F,22.0
2027,1,66,M,8.0
2027,1,67,F,17.0
2027,1,67,M,3.0
2027,1,68,F,11.0
2027,1,68,M,1.0
2027,1,69,F,13.0
2027,1,69,M,4.0
2027,1,70,F,21.0
2027,1,70,M,3.0
2027,1,71,F,5.0
2027,1,71,M,2.0
2027,1,72,F,16.0
2027,1,72,M,5.0
2027,1,73,F,15.0
2027,1,73,M,7.0
2027,1,74,F,9.0
2027,1,74,M,8.0
2027,1,75,F,9.0
2027,1,75,M,12.0
2027,1,76,F,19.0
2027,1,76,M,10.0
2027,1,77,F,10.0
2027,1,77,M,8.0
2027,1,78,F,23.0
2027,1,78,M,4.0
2027,1,79,F,20.0
2027,1,79,M,2.0
2027,1,80,F,22.0
2027,1,80,M,15.0
2027,1,81,F,18.0
2027,1,81,M,7.0
2027,1,82,F,14.0
2027,1,82,M,6.0
2027,1,83,F,8.0
2027,1,83,M,3.0
2027,1,84,F,13.0
2027,1,84,M,5.0
2027,1,85,F,19.0
2027,1,85,M,2.0
2027,1,86,F,12.0
2027,1,86,M,3.0
2027,1,87,F,15.0
2027,1,87,M,6.0
2027,1,88,F,11.0
2027,1,88,M,4.0
2027,1,89,F,6.0
2027,1,89,M,5.0
2027,1,90,F,3.0
2027,1,90,M,3.0
2027,1,91,F,6.0
2027,1,91,M,1.0
2027,1,92,F,8.0
2027,1,92,M,5.0
2027,1,93,F,5.0
2027,1,93,M,5.0
2027,1,94,F,2.0
2027,1,94,M,0.0
2027,1,95,F,1.0
2027,1,95,M,4.0
2027,1,96,F,1.0
2027,1,96,M,1.0
2027,1,97,F,2.0
2027,1,97,M,0.0
2027,1,98,F,3.0
2027,1,98,M,0.0
2027,1,99,F,3.0
2027,1,99,M,0.0
2027,1,100,F,1.0
2027,1,100,M,0.0
2027,1,101,F,0.0
2027,1,101,M,0.0
2027,1,102,F,1.0
2027,1,102,M,1.0
2027,1,103,F,2.0
2027,1,103,M,0.0
2027,1,104,F,0.0
2027,1,104,M,0.0
2027,1,105,F,0.0
2027,1,105,M,0.0
2027,1,106,F,0.0
2027,1,106,M,0.0
2027,1,107,F,0.0
2027,1,107,M,0.0
2027,1,108,F,0.0
2027,1,108,M,0.0
2027,1,109,F,0.0
2027,1,109,M,0.0
2027,1,110,F,0.0
2027,1,110,M,0.0
2027,2,0,F,0.0
2027,2,0,M,0.0
2027,2,1,F,0.0
2027,2,1,M,0.0
2027,2,2,F,0.0
2027,2,2,M,0.0
2027,2,3,F,163.0
2027,2,3,M,366.0
2027,2,4,F,106.0
2027,2,4,M,126.0
2027,2,5,F,49.0
2027,2,5,M,107.0
2027,2,6,F,41.0
2027,2,6,M,74.0
2027,2,7,F,29.0
2027,2,7,M,75.0
2027,2,8,F,57.0
2027,2,8,M,67.0
2027,2,9,F,12.0
2027,2,9,M,50.0
2027,2,10,F,18.0
2027,2,10,M,52.0
2027,2,11,F,19.0
2027,2,11,M,29.0
2027,2,12,F,15.0
2027,2,12,M,36.0
2027,2,13,F,12.0
2027,2,13,M,24.0
2027,2,14,F,19.0
2027,2,14,M,11.0
2027,2,15,F,17.0
2027,2,15,M,13.0
2027,2,16,F,21.0
2027,2,16,M,15.0
2027,2,17,F,9.0
2027,2,17,M,7.0
2027,2,18,F,12.0
2027,2,18,M,5.0
2027,2,19,F,27.0
2027,2,19,M,7.0
2027,2,20,F,17.0
2027,2,20,M,7.0
2027,2,21,F,12.0
2027,2,21,M,13.0
2027,2,22,F,18.0
2027,2,22,M,7.0
2027,2,23,F,23.0
2027,2,23,M,11.0
2027,2,24,F,12.0
2027,2,24,M,3.0
2027,2,25,F,12.0
2027,2,25,M,5.0
2027,2,26,F,8.0
2027,2,26,M,2.0
2027,2,27,F,16.0
2027,2,27,M,7.0
2027,2,28,F,19.0
2027,2,28,M,14.0
2027,2,29,F,21.0
2027,2,29,M,8.0
2027,2,30,F,17.0
2027,2,30,M,10.0
2027,2,31,F,11.0
2027,2,31,M,2.0
2027,2,32,F,18.0
2027,2,32,M,8.0
2027,2,33,F,21.0
2027,2,33,M,9.0
2027,2,34,F,12.0
2027,2,34,M,7.0
2027,2,35,F,8.0
2027,2,35,M,8.0
2027,2,36,F,24.0
2027,2,36,M,7.0
2027,2,37,F,19.0
2027,2,37,M,8.0
2027,2,38,F,26.0
2027,2,38,M,7.0
2027,2,39,F,39.0
2027,2,39,M,18.0
2027,2,40,F,20.0
2027,2,40,M,8.0
2027,2,41,F,19.0
2027,2,41,M,20.0
2027,2,42,F,14.0
2027,2,42,M,14.0
2027,2,43,F,18.0
2027,2,43,M,9.0
2027,2,44,F,20.0
2027,2,44,M,14.0
2027,2,45,F,21.0
2027,2,45,M,10.0
2027,2,46,F,24.0
2027,2,46,M,14.0
2027,2,47,F,26.0
2027,2,47,M,10.0
2027,2,48,F,11.0
2027,2,48,M,13.0
2027,2,49,F,21.0
2027,2,49,M,18.0
2027,2,50,F,16.0
2027,2,50,M,5.0
2027,2,51,F,21.0
2027,2,51,M,18.0
2027,2,52,F,28.0
2027,2,52,M,9.0
2027,2,53,F,21.0
2027,2,53,M,6.0
2027,2,54,F,19.0
2027,2,54,M,14.0
2027,2,55,F,22.0
2027,2,55,M,13.0
2027,2,56,F,18.0
2027,2,56,M,11.0
2027,2,57,F,9.0
2027,2,57,M,6.0
2027,2,58,F,27.0
2027,2,58,M,9.0
2027,2,59,F,23.0
2027,2,59,M,7.0
2027,2,60,F,16.0
2027,2,60,M,12.0
2027,2,61,F,19.0
2027,2,61,M,8.0
2027,2,62,F,20.0
2027,2,62,M,14.0
2027,2,63,F,28.0
2027,2,63,M,8.0
2027,2,64,F,25.0
2027,2,64,M,9.0
2027,2,65,F,29.0
2027,2,65,M,9.0
2027,2,66,F,27.0
2027,2,66,M,13.0
2027,2,67,F,20.0
2027,2,67,M,6.0
2027,2,68,F,29.0
2027,2,68,M,10.0
2027,2,69,F,22.0
2027,2,69,M,3.0
2027,2,70,F,33.0
2027,2,70,M,6.0
2027,2,71,F,21.0
2027,2,71,M,7.0
2027,2,72,F,22.0
2027,2,72,M,8.0
2027,2,73,F,25.0
2027,2,73,M,14.0
2027,2,74,F,18.0
2027,2,74,M,10.0
2027,2,75,F,16.0
2027,2,75,M,9.0
2027,2,76,F,35.0
2027,2,76,M,6.0
2027,2,77,F,27.0
2027,2,77,M,7.0
2027,2,78,F,30.0
2027,2,78,M,13.0
2027,2,79,F,26.0
2027,2,79,M,8.0
2027,2,80,F,30.0
2027,2,80,M,14.0
2027,2,81,F,21.0
2027,2,81,M,8.0
2027,2,82,F,23.0
2027,2,82,M,9.0
2027,2,83,F,13.0
2027,2,83,M,14.0
2027,2,84,F,30.0
2027,2,84,M,18.0
2027,2,85,F,29.0
2027,2,85,M,6.0
2027,2,86,F,13.0
2027,2,86,M,3.0
2027,2,87,F,14.0
2027,2,87,M,4.0
2027,2,88,F,14.0
2027,2,88,M,10.0
2027,2,89,F,16.0
2027,2,89,M,5.0
2027,2,90,F,10.0
2027,2,90,M,2.0
2027,2,91,F,9.0
2027,2,91,M,2.0
2027,2,92,F,6.0
2027,2,92,M,1.0
2027,2,93,F,2.0
2027,2,93,M,3.0
2027,2,94,F,6.0
2027,2,94,M,5.0
2027,2,95,F,2.0
2027,2,95,M,1.0
2027,2,96,F,2.0
2027,2,96,M,4.0
2027,2,97,F,1.0
2027,2,97,M,0.0
2027,2,98,F,0.0
2027,2,98,M,0.0
2027,2,99,F,0.0
2027,2,99,M,1.0
2027,2,100,F,1.0
2027,2,100,M,0.0
2027,2,101,F,0.0
2027,2,101,M,0.0
2027,2,102,F,0.0
2027,2,102,M,0.0
2027,2,103,F,1.0
2027,2,103,M,0.0
2027,2,104,F,1.0
2027,2,104,M,0.0
2027,2,105,F,0.0
2027,2,105,M,0.0
2027,2,106,F,1.0
2027,2,106,M,0.0
2027,2,107,F,0.0
2027,2,107,M,0.0
2027,2,108,F,0.0
2027,2,108,M,0.0
2027,2,109,F,0.0
2027,2,109,M,0.0
2027,2,110,F,0.0
2027,2,110,M,0.0
2027,3,0,F,0.0
2027,3,0,M,0.0
2027,3,1,F,0.0
2027,3,1,M,0.0
2027,3,2,F,0.0
2027,3,2,M,0.0
2027,3,3,F,6.0
2027,3,3,M,27.0
2027,3,4,F,9.0
2027,3,4,M,11.0
2027,3,5,F,9.0
2027,3,5,M,10.0
2027,3,6,F,6.0
2027,3,6,M,10.0
2027,3,7,F,3.0
2027,3,7,M,9.0
2027,3,8,F,7.0
2027,3,8,M,3.0
2027,3,9,F,1.0
2027,3,9,M,4.0
2027,3,10,F,2.0
2027,3,10,M,4.0
2027,3,11,F,2.0
2027,3,11,M,1.0
2027,3,12,F,0.0
2027,3,12,M,0.0
2027,3,13,F,1.0
2027,3,13,M,4.0
2027,3,14,F,1.0
2027,3,14,M,0.0
2027,3,15,F,2.0
2027,3,15,M,0.0
2027,3,16,F,1.0
2027,3,16,M,3.0
2027,3,17,F,0.0
2027,3,17,M,3.0
2027,3,18,F,1.0
2027,3,18,M,0.0
2027,3,19,F,1.0
2027,3,19,M,1.0
2027,3,20,F,0.0
2027,3,20,M,1.0
2027,3,21,F,0.0
2027,3,21,M,1.0
2027,3,22,F,2.0
2027,3,22,M,1.0
2027,3,23,F,2.0
2027,3,23,M,2.0
2027,3,24,F,1.0
2027,3,24,M,0.0
2027,3,25,F,1.0
2027,3,25,M,0.0
2027,3,26,F,2.0
2027,3,26,M,2.0
2027,3,27,F,0.0
2027,3,27,M,0.0
2027,3,28,F,2.0
2027,3,28,M,1.0
2027,3,29,F,0.0
2027,3,29,M,0.0
2027,3,30,F,1.0
2027,3,30,M,1.0
2027,3,31,F,4.0
2027,3,31,M,3.0
2027,3,32,F,0.0
2027,3,32,M,0.0
2027,3,33,F,0.0
2027,3,33,M,2.0
2027,3,34,F,2.0
2027,3,34,M,2.0
2027,3,35,F,0.0
2027,3,35,M,2.0
2027,3,36,F,2.0
2027,3,36,M,2.0
2027,3,37,F,3.0
2027,3,37,M,4.0
2027,3,38,F,3.0
2027,3,38,M,0.0
2027,3,39,F,6.0
2027,3,39,M,0.0
2027,3,40,F,3.0
2027,3,40,M,1.0
2027,3,41,F,2.0
2027,3,41,M,1.0
2027,3,42,F,0.0
2027,3,42,M,2.0
2027,3,43,F,2.0
2027,3,43,M,2.0
2027,3,44,F,3.0
2027,3,44,M,4.0
2027,3,45,F,2.0
2027,3,45,M,0.0
2027,3,46,F,4.0
2027,3,46,M,0.0
2027,3,47,F,5.0
2027,3,47,M,0.0
2027,3,48,F,1.0
2027,3,48,M,1.0
2027,3,49,F,2.0
2027,3,49,M,1.0
2027,3,50,F,3.0
2027,3,50,M,1.0
2027,3,51,F,0.0
2027,3,51,M,0.0
2027,3,52,F,8.0
2027,3,52,M,2.0
2027,3,53,F,1.0
2027,3,53,M,1.0
2027,3,54,F,0.0
2027,3,54,M,0.0
2027,3,55,F,1.0
2027,3,55,M,1.0
2027,3,56,F,2.0
2027,3,56,M,0.0
2027,3,57,F,3.0
2027,3,57,M,0.0
2027,3,58,F,4.0
2027,3,58,M,0.0
2027,3,59,F,2.0
2027,3,59,M,1.0
2027,3,60,F,1.0
2027,3,60,M,2.0
2027,3,61,F,5.0
2027,3,61,M,0.0
2027,3,62,F,1.0
2027,3,62,M,0.0
2027,3,63,F,3.0
2027,3,63,M,0.0
2027,3,64,F,1.0
2027,3,64,M,0.0
2027,3,65,F,4.0
2027,3,65,M,1.0
2027,3,66,F,3.0
2027,3,66,M,1.0
2027,3,67,F,2.0
2027,3,67,M,0.0
2027,3,68,F,2.0
2027,3,68,M,1.0
2027,3,69,F,1.0
2027,3,69,M,1.0
2027,3,70,F,3.0
2027,3,70,M,1.0
2027,3,71,F,2.0
2027,3,71,M,0.0
2027,3,72,F,5.0
2027,3,72,M,2.0
2027,3,73,F,3.0
2027,3,73,M,3.0
2027,3,74,F,3.0
2027,3,74,M,1.0
2027,3,75,F,0.0
2027,3,75,M,2.0
2027,3,76,F,8.0
2027,3,76,M,1.0
2027,3,77,F,5.0
2027,3,77,M,0.0
2027,3,78,F,3.0
2027,3,78,M,1.0
2027,3,79,F,2.0
2027,3,79,M,0.0
2027,3,80,F,3.0
2027,3,80,M,2.0
2027,3,81,F,5.0
2027,3,81,M,0.0
2027,3,82,F,0.0
2027,3,82,M,2.0
2027,3,83,F,1.0
2027,3,83,M,0.0
2027,3,84,F,0.0
2027,3,84,M,2.0
2027,3,85,F,2.0
2027,3,85,M,0.0
2027,3,86,F,4.0
2027,3,86,M,2.0
2027,3,87,F,1.0
2027,3,87,M,0.0
2027,3,88,F,3.0
2027,3,88,M,0.0
2027,3,89,F,3.0
2027,3,89,M,0.0
2027,3,90,F,2.0
2027,3,90,M,0.0
2027,3,91,F,0.0
2027,3,91,M,1.0
2027,3,92,F,0.0
2027,3,92,M,0.0
2027,3,93,F,0.0
2027,3,93,M,0.0
2027,3,94,F,0.0
2027,3,94,M,0.0
2027,3,95,F,0.0
2027,3,95,M,0.0
2027,3,96,F,0.0
2027,3,96,M,0.0
2027,3,97,F,0.0
2027,3,97,M,0.0
2027,3,98,F,1.0
2027,3,98,M,0.0
2027,3,99,F,0.0
2027,3,99,M,0.0
2027,3,100,F,0.0
2027,3,100,M,0.0
2027,3,101,F,0.0
2027,3,101,M,0.0
2027,3,102,F,0.0
2027,3,102,M,0.0
2027,3,103,F,0.0
2027,3,103,M,0.0
2027,3,104,F,0.0
2027,3,104,M,0.0
2027,3,105,F,0.0
2027,3,105,M,0.0
2027,3,106,F,0.0
2027,3,106,M,0.0
2027,3,107,F,0.0
2027,3,107,M,0.0
2027,3,108,F,0.0
2027,3,108,M,0.0
2027,3,109,F,0.0
2027,3,109,M,0.0
2027,3,110,F,0.0
2027,3,110,M,0.0
2028,0,0,F,0.0
2028,0,0,M,0.0
2028,0,1,F,0.0
2028,0,1,M,0.0
2028,0,2,F,0.0
2028,0,2,M,0.0
2028,0,3,F,236.0
2028,0,3,M,593.0
2028,0,4,F,141.0
2028,0,4,M,235.0
2028,0,5,F,118.0
2028,0,5,M,215.0
2028,0,6,F,76.0
2028,0,6,M,126.0
2028,0,7,F,51.0
2028,0,7,M,111.0
2028,0,8,F,78.0
2028,0,8,M,77.0
2028,0,9,F,55.0
2028,0,9,M,72.0
2028,0,10,F,35.0
2028,0,10,M,78.0
2028,0,11,F,37.0
2028,0,11,M,49.0
2028,0,12,F,31.0
2028,0,12,M,46.0
2028,0,13,F,15.0
2028,0,13,M,35.0
2028,0,14,F,23.0
2028,0,14,M,20.0
2028,0,15,F,32.0
2028,0,15,M,22.0
2028,0,16,F,41.0
2028,0,16,M,27.0
2028,0,17,F,16.0
2028,0,17,M,22.0
2028,0,18,F,26.0
