year,level,age,sex,prob
2002,0,88,F,28.829803634024643
2002,0,88,M,10.575968019811327
2002,0,89,F,20.500187696395184
2002,0,89,M,9.39995806604983
2002,0,90,F,21.74865882338996
2002,0,90,M,8.797195562356285
2002,0,91,F,18.597829063959864
2002,0,91,M,7.049294033127612
2002,0,92,F,13.175102640943045
2002,0,92,M,7.029101271163882
2002,0,93,F,9.51755744563663
2002,0,93,M,3.840327367903033
2002,0,94,F,9.073639414837356
2002,0,94,M,2.1904702585324167
2002,0,95,F,6.428957606158657
2002,0,95,M,2.544692085538273
2002,0,96,F,4.656426374230851
2002,0,96,M,0.0
2002,0,97,F,5.26038853591287
2002,0,97,M,0.0
2002,0,98,F,0.9060111116622387
2002,0,98,M,0.0
2002,0,99,F,1.3970035598701327
2002,0,99,M,0.0
2002,0,100,F,1.350369854157122
2002,0,100,M,0.0
2002,0,101,F,0.3794004099127073
2002,0,101,M,0.9221668410498907
2002,0,102,F,0.0
2002,0,102,M,0.0
2002,0,103,F,0.0
2002,0,103,M,0.0
2002,0,104,F,0.0
2002,0,104,M,0.0
2002,0,105,F,0.0
2002,0,105,M,0.0
2002,0,106,F,0.0
2002,0,106,M,0.0
2002,0,107,F,0.0
2002,0,107,M,0.0
2002,0,108,F,0.0
2002,0,108,M,0.0
2002,0,109,F,0.0
2002,0,109,M,0.0
2002,0,110,F,0.0
2002,0,110,M,0.0
2002,1,0,F,0.0
2002,1,0,M,0.0
2002,1,1,F,0.0
2002,1,1,M,0.0
2002,1,2,F,0.0
2002,1,2,M,0.0
2002,1,3,F,99.92399356668992
2002,1,3,M,137.59263042663224
2002,1,4,F,143.21769345922834
2002,1,4,M,212.22070092859389
2002,1,5,F,163.68297233853062
2002,1,5,M,304.7379512029065
2002,1,6,F,195.91203189949294
2002,1,6,M,315.0161099339743
2002,1,7,F,219.7205282173237
2002,1,7,M,320.4536490762568
2002,1,8,F,247.11820044852232
2002,1,8,M,385.15529722000775
2002,1,9,F,276.59856250807593
2002,1,9,M,398.01995890226556
2002,1,10,F,324.37417134457996
2002,1,10,M,468.20199914359273
2002,1,11,F,344.1461849180015
2002,1,11,M,513.3782598557468
2002,1,12,F,374.6161963997067
2002,1,12,M,553.1447805641923
2002,1,13,F,380.72416295239776
2002,1,13,M,599.630063193387
2002,1,14,F,383.85352671647865
2002,1,14,M,578.94521526676
2002,1,15,F,388.99274781118703
2002,1,15,M,599.3680795896769
2002,1,16,F,437.20212952877046
2002,1,16,M,622.425451912632
2002,1,17,F,421.7519071212913
2002,1,17,M,618.2200872623108
2002,1,18,F,414.8079805736709
2002,1,18,M,623.8964838756725
2002,1,19,F,431.62781882954823
2002,1,19,M,597.7757165307312
2002,1,20,F,436.14314959161675
2002,1,20,M,561.5446217323516
2002,1,21,F,433.09709743588223
2002,1,21,M,520.6195060880297
2002,1,22,F,425.06406480543603
2002,1,22,M,490.7984223296821
2002,1,23,F,390.3510109101753
2002,1,23,M,442.1454473990366
2002,1,24,F,383.48336983284287
2002,1,24,M,402.01863710384794
2002,1,25,F,366.0723405681231
2002,1,25,M,361.15546334787695
2002,1,26,F,346.0901138615734
2002,1,26,M,351.43559585643493
2002,1,27,F,313.5639305080915
2002,1,27,M,302.10660749299217
2002,1,28,F,317.65625883497506
2002,1,28,M,280.06648999544683
2002,1,29,F,283.57958350565696
2002,1,29,M,245.64116948083856
2002,1,30,F,302.536936025135
2002,1,30,M,242.23903314875722
2002,1,31,F,298.507655282454
2002,1,31,M,227.1980774380447
2002,1,32,F,298.0162886712664
2002,1,32,M,229.3929363734743
2002,1,33,F,280.9152266746556
2002,1,33,M,191.57709020197305
2002,1,34,F,277.1887531911069
2002,1,34,M,185.3283092973754
2002,1,35,F,268.39749606849205
2002,1,35,M,170.4242505353261
2002,1,36,F,285.3009509531007
2002,1,36,M,177.7665204327209
2002,1,37,F,295.7304908937739
2002,1,37,M,184.73876005769097
2002,1,38,F,305.99234575531193
2002,1,38,M,160.21870311659063
2002,1,39,F,288.54492622628834
2002,1,39,M,174.80446751490442
2002,1,40,F,270.4808906168504
2002,1,40,M,162.24704238221375
2002,1,41,F,296.1468493545485
2002,1,41,M,155.1355470030738
2002,1,42,F,249.42722475545722
2002,1,42,M,150.46761037539227
2002,1,43,F,279.3999051957279
2002,1,43,M,136.2971640341815
2002,1,44,F,258.2733469358234
2002,1,44,M,135.23494608732327
2002,1,45,F,257.95360532747
2002,1,45,M,125.05363211689777
2002,1,46,F,272.2136997484264
2002,1,46,M,123.57970105623217
2002,1,47,F,255.90177920392364
2002,1,47,M,139.15646798482254
2002,1,48,F,260.44685668663385
2002,1,48,M,109.60133976170921
2002,1,49,F,224.62791527037828
2002,1,49,M,108.43523987185152
2002,1,50,F,230.21840868045277
2002,1,50,M,118.14263621985951
2002,1,51,F,218.11537738154203
2002,1,51,M,110.53484853866325
2002,1,52,F,216.3472286366358
2002,1,52,M,135.1333810020113
2002,1,53,F,213.8676836374846
2002,1,53,M,116.47024211834541
2002,1,54,F,202.777671818703
2002,1,54,M,130.70640187461956
2002,1,55,F,238.83025094093546
2002,1,55,M,122.44364212976438
2002,1,56,F,193.66244130827437
2002,1,56,M,110.12817550961675
2002,1,57,F,165.39657276702582
2002,1,57,M,117.45418890338493
2002,1,58,F,188.21898105524056
2002,1,58,M,111.975303251672
2002,1,59,F,185.59347972161237
2002,1,59,M,116.38319591299538
2002,1,60,F,173.13322378942289
2002,1,60,M,102.32859949800032
2002,1,61,F,185.9399417555095
2002,1,61,M,108.31429060989355
2002,1,62,F,174.75675948475924
2002,1,62,M,100.22929434944655
2002,1,63,F,152.92088802750752
2002,1,63,M,96.75421734623868
2002,1,64,F,139.2205790217671
2002,1,64,M,78.37059712761156
2002,1,65,F,139.11148211518721
2002,1,65,M,61.6438371616517
2002,1,66,F,131.1656781080739
2002,1,66,M,66.86799182533552
2002,1,67,F,120.47739113698375
2002,1,67,M,64.16559399814963
2002,1,68,F,136.69938798455328
2002,1,68,M,71.6710862610612
2002,1,69,F,131.5372675749126
2002,1,69,M,67.18111885185834
2002,1,70,F,133.13465630057016
2002,1,70,M,64.00251646226216
2002,1,71,F,115.7590259441842
2002,1,71,M,73.06776442073725
2002,1,72,F,131.35197309660484
2002,1,72,M,58.5299537863737
2002,1,73,F,117.61658976742706
2002,1,73,M,57.73074780883906
2002,1,74,F,106.02447312531312
2002,1,74,M,50.5392824522918
2002,1,75,F,119.9887598497577
2002,1,75,M,39.35356300301427
2002,1,76,F,111.42012749580712
2002,1,76,M,42.5892826282429
2002,1,77,F,102.94520136963163
2002,1,77,M,32.73761166630177
2002,1,78,F,103.33510755585051
2002,1,78,M,37.543888982730444
2002,1,79,F,111.8437680635217
2002,1,79,M,44.88001417095335
2002,1,80,F,94.58180005220254
2002,1,80,M,28.033185058241727
2002,1,81,F,95.42834695355089
2002,1,81,M,30.54617467187661
2002,1,82,F,80.64262491187313
2002,1,82,M,18.305344983125416
2002,1,83,F,68.35432611852974
2002,1,83,M,16.32211610097452
2002,1,84,F,62.97777253168658
2002,1,84,M,17.330386992330467
2002,1,85,F,51.922014344847895
2002,1,85,M,11.548252229848922
2002,1,86,F,48.827890810898715
2002,1,86,M,11.806901444123918
2002,1,87,F,45.16915945528326
2002,1,87,M,9.952209842447925
2002,1,88,F,29.498861657123044
2002,1,88,M,7.3563402323264215
2002,1,89,F,28.18452200741933
2002,1,89,M,6.414906627331799
2002,1,90,F,22.550871016380448
2002,1,90,M,6.763451189248782
2002,1,91,F,22.721425195458142
2002,1,91,M,4.649936864170263
2002,1,92,F,16.80316883984242
2002,1,92,M,3.4783161892156045
2002,1,93,F,12.011632797317334
2002,1,93,M,1.9638842662159819
2002,1,94,F,6.458974115317048
2002,1,94,M,0.7061151067881557
2002,1,95,F,5.576029498256161
2002,1,95,M,1.3495117839821904
2002,1,96,F,6.346761307674515
2002,1,96,M,0.0
2002,1,97,F,5.92589471887298
2002,1,97,M,0.0
2002,1,98,F,0.08955870817464273
2002,1,98,M,0.0
2002,1,99,F,0.5621968185244945
2002,1,99,M,0.0
2002,1,100,F,2.7247378264079245
2002,1,100,M,0.0
2002,1,101,F,0.5550349573675455
2002,1,101,M,0.07422577530249286
2002,1,102,F,0.0
2002,1,102,M,0.0
2002,1,103,F,0.0
2002,1,103,M,0.0
2002,1,104,F,0.0
2002,1,104,M,0.0
2002,1,105,F,0.0
2002,1,105,M,0.0
2002,1,106,F,0.0
2002,1,106,M,0.0
2002,1,107,F,0.0
2002,1,107,M,0.0
2002,1,108,F,0.0
2002,1,108,M,0.0
2002,1,109,F,0.0
2002,1,109,M,0.0
2002,1,110,F,0.0
2002,1,110,M,0.0
2002,2,0,F,0.0
2002,2,0,M,0.0
2002,2,1,F,0.0
2002,2,1,M,0.0
2002,2,2,F,0.0
2002,2,2,M,0.0
2002,2,3,F,37.473185197016846
2002,2,3,M,44.83930727640315
2002,2,4,F,44.5702709443515
2002,2,4,M,75.6394513844996
2002,2,5,F,49.63952679837366
2002,2,5,M,104.90337648640033
2002,2,6,F,66.68382039048694
2002,2,6,M,114.8975009837011
2002,2,7,F,77.7691087823957
2002,2,7,M,116.48223609137541
2002,2,8,F,76.74627041088024
2002,2,8,M,129.73599355266518
2002,2,9,F,97.37399971450249
2002,2,9,M,150.6881854091181
2002,2,10,F,108.29362698866265
2002,2,10,M,165.56479475820726
2002,2,11,F,115.1774491976553
2002,2,11,M,189.5699512671496
2002,2,12,F,133.5151578577261
2002,2,12,M,205.73862060473354
2002,2,13,F,125.8887017098443
2002,2,13,M,230.4507862688187
2002,2,14,F,127.34965692594518
2002,2,14,M,221.67333787722976
2002,2,15,F,135.57735012629908
2002,2,15,M,216.45439596920087
2002,2,16,F,156.91601628172086
2002,2,16,M,236.041114433845
2002,2,17,F,156.6662166121813
2002,2,17,M,235.98310234130162
2002,2,18,F,173.75011779915252
2002,2,18,M,246.36425430328066
2002,2,19,F,157.3356845766574
2002,2,19,M,233.67942176152252
2002,2,20,F,166.0358310539797
2002,2,20,M,223.95926615772018
2002,2,21,F,171.87599014871873
2002,2,21,M,201.3860158089373
2002,2,22,F,175.71682111992862
2002,2,22,M,198.01851327131294
2002,2,23,F,154.48052260318877
2002,2,23,M,170.0216494183339
2002,2,24,F,145.35094972383263
2002,2,24,M,162.46147572474266
2002,2,25,F,145.57513096306587
2002,2,25,M,131.25484682145805
2002,2,26,F,137.48586985606505
2002,2,26,M,142.53974951881764
2002,2,27,F,126.95901629632719
2002,2,27,M,113.76024179125598
2002,2,28,F,144.79327200380774
2002,2,28,M,113.52396777330266
2002,2,29,F,111.25593086620552
2002,2,29,M,93.4541683184854
2002,2,30,F,128.74754680128189
2002,2,30,M,93.57447240355708
2002,2,31,F,132.54326540741346
2002,2,31,M,92.09921346530557
2002,2,32,F,134.49742858857013
2002,2,32,M,95.71931496348343
2002,2,33,F,121.90585845494354
2002,2,33,M,63.90544480278961
2002,2,34,F,114.57957540675557
2002,2,34,M,74.61144836908174
2002,2,35,F,111.5533475536205
2002,2,35,M,62.54060233259904
2002,2,36,F,121.97620609205799
2002,2,36,M,63.405870932071714
2002,2,37,F,130.46589143641683
2002,2,37,M,70.01430913438901
2002,2,38,F,139.06901135858485
2002,2,38,M,62.63894130494646
2002,2,39,F,125.45448789885162
2002,2,39,M,66.99790032491696
2002,2,40,F,119.93596270123304
2002,2,40,M,57.481932146354154
2002,2,41,F,139.19719035668226
2002,2,41,M,63.185983450662775
2002,2,42,F,112.90597190742956
2002,2,42,M,59.73106198703363
2002,2,43,F,115.88133803487081
2002,2,43,M,51.10569946294593
2002,2,44,F,124.94733652632291
2002,2,44,M,46.277486212958934
2002,2,45,F,112.37816098562847
2002,2,45,M,48.8121221315085
2002,2,46,F,126.12315656629264
2002,2,46,M,50.88545082341413
2002,2,47,F,125.90551567908494
2002,2,47,M,53.10642963071534
2002,2,48,F,116.28633194730972
2002,2,48,M,39.32518022234748
2002,2,49,F,110.28481245899138
2002,2,49,M,35.18895092144553
2002,2,50,F,102.24350980970979
2002,2,50,M,48.20195029338345
2002,2,51,F,101.40122599744242
2002,2,51,M,38.10187493363505
2002,2,52,F,97.92376562475818
2002,2,52,M,42.70102532966255
2002,2,53,F,90.74500425310136
2002,2,53,M,41.85699723451569
2002,2,54,F,93.71345285030712
2002,2,54,M,46.52444847980305
2002,2,55,F,104.08543124936995
2002,2,55,M,38.071395712249775
2002,2,56,F,91.04878985805574
2002,2,56,M,35.349253460538144
2002,2,57,F,81.14955527263078
2002,2,57,M,37.556830202969806
2002,2,58,F,74.26724986912453
2002,2,58,M,35.215549353018865
2002,2,59,F,73.9436614989886
2002,2,59,M,42.69064305427295
2002,2,60,F,78.5733555142846
2002,2,60,M,32.42211540045433
2002,2,61,F,84.06622309686247
2002,2,61,M,36.507296487474655
2002,2,62,F,80.04365909813089
2002,2,62,M,30.122821120140216
2002,2,63,F,67.80041562190931
2002,2,63,M,27.91247066783759
2002,2,64,F,63.407896043946224
2002,2,64,M,22.65612596864501
2002,2,65,F,55.44282321995724
2002,2,65,M,19.124057400410408
2002,2,66,F,56.481148362425834
2002,2,66,M,22.96781092495025
2002,2,67,F,56.56580383075071
2002,2,67,M,19.172050225894996
2002,2,68,F,52.283835619281795
2002,2,68,M,21.51620504741394
2002,2,69,F,56.40667254232924
2002,2,69,M,16.655120530200268
2002,2,70,F,57.16245535529463
2002,2,70,M,19.345557361259196
2002,2,71,F,53.08175467286656
2002,2,71,M,19.56099692305128
2002,2,72,F,50.042895328178425
2002,2,72,M,19.102619470994135
2002,2,73,F,47.614942467038894
2002,2,73,M,15.659818658624124
2002,2,74,F,48.67536234398735
2002,2,74,M,12.334169357824328
2002,2,75,F,44.52652302826547
2002,2,75,M,8.573545293857734
2002,2,76,F,51.43939679536717
2002,2,76,M,12.52932067139415
2002,2,77,F,38.57049931808527
2002,2,77,M,8.643086062962967
2002,2,78,F,43.04136160487498
2002,2,78,M,7.551861159388035
2002,2,79,F,44.40332446597567
2002,2,79,M,10.245637712406864
2002,2,80,F,37.02455025320519
2002,2,80,M,5.2527557874726885
2002,2,81,F,30.82168944969908
2002,2,81,M,6.397117045696961
2002,2,82,F,32.87569427314157
2002,2,82,M,3.189497354192108
2002,2,83,F,24.381094721440434
2002,2,83,M,4.475272993346815
2002,2,84,F,27.419676641826946
2002,2,84,M,4.090319046280331
2002,2,85,F,15.503507404152806
2002,2,85,M,1.449345915909889
2002,2,86,F,19.360386759373743
2002,2,86,M,1.651333678944035
2002,2,87,F,16.87656102242646
2002,2,87,M,3.1024966418470754
2002,2,88,F,10.671334708852314
2002,2,88,M,2.0676917478622507
2002,2,89,F,11.315290296185484
2002,2,89,M,1.1851353066183723
2002,2,90,F,6.700470160229596
2002,2,90,M,1.4393532483949323
2002,2,91,F,7.680745740582001
2002,2,91,M,1.3007691027021235
2002,2,92,F,4.021728519214531
2002,2,92,M,0.4925825396205121
2002,2,93,F,3.4708097570460317
2002,2,93,M,0.1957883658809848
2002,2,94,F,1.4673864698455967
2002,2,94,M,0.1034146346794278
2002,2,95,F,1.9950128955851816
2002,2,95,M,0.10579613047953673
2002,2,96,F,2.9968123180946336
2002,2,96,M,0.0
2002,2,97,F,1.8137167452141505
2002,2,97,M,0.0
2002,2,98,F,0.00443018016311858
2002,2,98,M,0.0
2002,2,99,F,0.04079962160537276
2002,2,99,M,0.0
2002,2,100,F,0.9248923194349536
2002,2,100,M,0.0
2002,2,101,F,0.06556463271974722
2002,2,101,M,0.00360738364761648
2002,2,102,F,0.0
2002,2,102,M,0.0
2002,2,103,F,0.0
2002,2,103,M,0.0
2002,2,104,F,0.0
2002,2,104,M,0.0
2002,2,105,F,0.0
2002,2,105,M,0.0
2002,2,106,F,0.0
2002,2,106,M,0.0
2002,2,107,F,0.0
2002,2,107,M,0.0
2002,2,108,F,0.0
2002,2,108,M,0.0
2002,2,109,F,0.0
2002,2,109,M,0.0
2002,2,110,F,0.0
2002,2,110,M,0.0
2003,0,0,F,0.0
2003,0,0,M,0.0
2003,0,1,F,0.0
2003,0,1,M,0.0
2003,0,2,F,0.0
2003,0,2,M,0.0
2003,0,3,F,94.52302165914612
2003,0,3,M,112.18657658305536
2003,0,4,F,118.41926034579147
2003,0,4,M,179.6535784704864
2003,0,5,F,154.64654799548939
2003,0,5,M,215.57732366801105
2003,0,6,F,195.26701155204708
2003,0,6,M,297.60946438535206
2003,0,7,F,207.80344503586826
2003,0,7,M,293.689500962404
2003,0,8,F,207.77683019111623
2003,0,8,M,284.1906594820968
2003,0,9,F,231.38037613946656
2003,0,9,M,308.8580303674141
2003,0,10,F,247.08620020188846
2003,0,10,M,323.8819412053259
2003,0,11,F,296.5118543159997
2003,0,11,M,369.4111624443464
2003,0,12,F,305.51630702308296
2003,0,12,M,392.39227578788405
2003,0,13,F,321.5136129078231
2003,0,13,M,440.9976245255473
2003,0,14,F,308.3132451673131
2003,0,14,M,452.6466950655407
2003,0,15,F,324.22439698967065
2003,0,15,M,426.09176562150486
2003,0,16,F,323.52650578990034
2003,0,16,M,439.31492198336286
2003,0,17,F,336.7350499980855
2003,0,17,M,437.4184588450476
2003,0,18,F,347.17831226677237
2003,0,18,M,440.70256612935964
2003,0,19,F,287.472192044117
2003,0,19,M,424.61236501834946
2003,0,20,F,322.0421375837151
2003,0,20,M,440.4263666465805
2003,0,21,F,332.6513269255903
2003,0,21,M,421.6161095556784
2003,0,22,F,321.0413040568067
2003,0,22,M,384.3342839195944
2003,0,23,F,281.89182498650734
2003,0,23,M,367.7486063061182
2003,0,24,F,268.7939231809571
2003,0,24,M,335.1277118578269
2003,0,25,F,272.58354511883084
2003,0,25,M,288.1781696394192
2003,0,26,F,273.0201367424824
2003,0,26,M,259.3804735396362
2003,0,27,F,231.188135960199
2003,0,27,M,247.36580615288653
2003,0,28,F,222.04731058551695
2003,0,28,M,228.93444809113407
2003,0,29,F,205.8504307591363
2003,0,29,M,209.33933765769675
2003,0,30,F,194.80809964485078
2003,0,30,M,190.6746064100326
2003,0,31,F,206.181538181081
2003,0,31,M,184.44030056994578
2003,0,32,F,200.4481954843821
2003,0,32,M,167.67817769777486
2003,0,33,F,194.72678067931014
2003,0,33,M,160.62761744935491
2003,0,34,F,188.08229885855843
2003,0,34,M,151.30831393068692
2003,0,35,F,184.3302450161861
2003,0,35,M,127.24993463480139
2003,0,36,F,177.98277136227836
2003,0,36,M,130.84167120991606
2003,0,37,F,196.0362754852329
2003,0,37,M,142.7513787917264
2003,0,38,F,188.85789646539976
2003,0,38,M,144.34653708856732
2003,0,39,F,205.68611760899665
2003,0,39,M,119.27517413124804
2003,0,40,F,208.52577202226257
2003,0,40,M,146.27434470803084
2003,0,41,F,181.03977191470696
2003,0,41,M,130.12173944838233
2003,0,42,F,194.96772327472414
2003,0,42,M,123.99990348705663
2003,0,43,F,179.01076206453527
2003,0,43,M,124.93957169253792
2003,0,44,F,183.5365854767138
2003,0,44,M,119.3223142640033
2003,0,45,F,173.03048093327095
2003,0,45,M,114.69662633246159
2003,0,46,F,183.36632108840016
2003,0,46,M,96.06562260324326
2003,0,47,F,157.0368916989998
2003,0,47,M,104.79352808549878
2003,0,48,F,147.67758978389722
2003,0,48,M,106.99188005855673
2003,0,49,F,167.29849009758564
2003,0,49,M,98.37659725379073
2003,0,50,F,130.45867449652232
2003,0,50,M,97.54974804130805
2003,0,51,F,154.53460922768042
2003,0,51,M,100.79464703045693
2003,0,52,F,143.22872082632247
2003,0,52,M,101.44764410447887
2003,0,53,F,151.82154296219534
2003,0,53,M,114.88068214423592
2003,0,54,F,157.3817186117303
2003,0,54,M,100.05580791244229
2003,0,55,F,143.15259977532514
2003,0,55,M,104.78739334716005
2003,0,56,F,149.24822539240247
2003,0,56,M,126.05174045169518
2003,0,57,F,120.99216214472362
2003,0,57,M,96.31571007629809
2003,0,58,F,112.20459225190744
2003,0,58,M,93.92988857191305
2003,0,59,F,121.24492939690562
2003,0,59,M,102.66995599367294
2003,0,60,F,124.46299452718698
2003,0,60,M,117.8854756709488
2003,0,61,F,115.41587261998102
2003,0,61,M,103.19498117772136
2003,0,62,F,118.15332896024188
2003,0,62,M,100.77235755374512
2003,0,63,F,106.55645827345448
2003,0,63,M,96.40003878355087
2003,0,64,F,100.7818451273396
2003,0,64,M,95.98928728745634
2003,0,65,F,98.41692895850821
2003,0,65,M,71.6323373976818
2003,0,66,F,85.74898861314225
2003,0,66,M,62.14041264442691
2003,0,67,F,81.51454599401508
2003,0,67,M,73.10378846262337
2003,0,68,F,82.90825833240314
2003,0,68,M,74.73249117632093
2003,0,69,F,95.29780008682015
2003,0,69,M,81.92350739587563
2003,0,70,F,85.02012229413262
2003,0,70,M,81.65212775775936
2003,0,71,F,85.00141599885845
2003,0,71,M,83.70685935781106
2003,0,72,F,84.93643107378358
2003,0,72,M,75.97347128559993
2003,0,73,F,93.67896619156257
2003,0,73,M,60.69973726402215
2003,0,74,F,84.56117173430296
2003,0,74,M,63.5887450418611
2003,0,75,F,73.23591479810513
2003,0,75,M,63.66953806169029
2003,0,76,F,80.4136548645083
2003,0,76,M,48.63132981225719
2003,0,77,F,74.26310494036042
2003,0,77,M,53.16863536983359
2003,0,78,F,64.76900881273767
2003,0,78,M,48.30345559790081
2003,0,79,F,72.03063885408123
2003,0,79,M,48.64679245909114
2003,0,80,F,76.38125871614999
2003,0,80,M,52.27460279222776
2003,0,81,F,72.3067851689171
2003,0,81,M,35.51852794278089
2003,0,82,F,69.37214041530295
2003,0,82,M,41.27902633081577
2003,0,83,F,57.88028173359071
2003,0,83,M,33.01305702647461
2003,0,84,F,55.67236384634644
2003,0,84,M,20.394840053398916
2003,0,85,F,43.954233287993304
2003,0,85,M,26.481048181000187
2003,0,86,F,42.80897195415697
2003,0,86,M,25.111297442976724
2003,0,87,F,31.100652284685445
2003,0,87,M,15.878149043482985
2003,0,88,F,31.012296041669373
2003,0,88,M,13.433330115308951
2003,0,89,F,23.626968119098173
2003,0,89,M,8.69470306635098
2003,0,90,F,20.64584117736104
2003,0,90,M,10.97019614448266
2003,0,91,F,18.138478105927906
2003,0,91,M,9.577408679738634
2003,0,92,F,16.621380206298763
2003,0,92,M,5.069840115185683
2003,0,93,F,12.48596445562022
2003,0,93,M,7.148125885573235
2003,0,94,F,9.067050893451222
2003,0,94,M,3.564229882362767
2003,0,95,F,7.733260245539515
2003,0,95,M,2.532046863400332
2003,0,96,F,5.237889733188376
2003,0,96,M,4.04175373836135
2003,0,97,F,4.592610085897539
2003,0,97,M,0.9765753917665062
2003,0,98,F,3.5764548729528336
2003,0,98,M,0.0
2003,0,99,F,0.9088237406859213
2003,0,99,M,0.0
2003,0,100,F,4.468797159458916
2003,0,100,M,0.0
2003,0,101,F,0.8704832046463113
2003,0,101,M,0.0
2003,0,102,F,0.38781324535193445
2003,0,102,M,0.9268689213708053
2003,0,103,F,0.0
2003,0,103,M,0.0
2003,0,104,F,0.0
2003,0,104,M,0.0
2003,0,105,F,0.0
2003,0,105,M,0.0
2003,0,106,F,0.0
2003,0,106,M,0.0
2003,0,107,F,0.0
2003,0,107,M,0.0
2003,0,108,F,0.0
2003,0,108,M,0.0
2003,0,109,F,0.0
2003,0,109,M,0.0
2003,0,110,F,0.0
2003,0,110,M,0.0
2003,1,0,F,0.0
2003,1,0,M,0.0
2003,1,1,F,0.0
2003,1,1,M,0.0
2003,1,2,F,0.0
2003,1,2,M,0.0
2003,1,3,F,102.08086057377476
2003,1,3,M,134.94247310212327
2003,1,4,F,137.26171000177132
2003,1,4,M,214.3602858291918
2003,1,5,F,174.66966465501113
2003,1,5,M,275.9583919056665
2003,1,6,F,194.81311768357665
2003,1,6,M,361.97282170438734
2003,1,7,F,234.09072473338344
2003,1,7,M,359.37607714758934
2003,1,8,F,249.65161275625596
2003,1,8,M,355.1053530359526
2003,1,9,F,276.834350400431
2003,1,9,M,417.3104041612648
2003,1,10,F,306.0765834034526
2003,1,10,M,424.4302146583529
2003,1,11,F,352.6122107485981
