year,age,sex,cost
2005,26,F,5216364.489160317
2005,26,M,5466949.610356664
2005,27,F,5436742.5605419045
2005,27,M,5070622.877262253
2005,28,F,5237519.294337628
2005,28,M,4807134.055876697
2005,29,F,4662709.739991133
2005,29,M,4736576.0447391085
2005,30,F,4497137.040208187
2005,30,M,4005455.969338223
2005,31,F,4711396.304570578
2005,31,M,3955648.0307530016
2005,32,F,4265187.697051463
2005,32,M,3504166.3080938496
2005,33,F,4674281.891007483
2005,33,M,3556947.5615864308
2005,34,F,4447340.022320232
2005,34,M,3285747.199941279
2005,35,F,4530612.538260022
2005,35,M,3282155.7354270215
2005,36,F,4226584.6385879405
2005,36,M,2780045.9318539547
2005,37,F,4304671.776347779
2005,37,M,2721124.538435201
2005,38,F,4029594.700910216
2005,38,M,2625801.905889448
2005,39,F,4292451.274690083
2005,39,M,2666472.164508124
2005,40,F,4664436.9394618925
2005,40,M,2933952.6181178247
2005,41,F,4872567.915227018
2005,41,M,2595274.1327616014
2005,42,F,4900738.932613231
2005,42,M,2960164.7887365916
2005,43,F,4544376.685151976
2005,43,M,2628143.867880449
2005,44,F,4777494.208107584
2005,44,M,2459152.3180172304
2005,45,F,4217562.737602711
2005,45,M,2454097.3865611902
2005,46,F,4246847.412600073
2005,46,M,2391790.256612419
2005,47,F,4422817.629678245
2005,47,M,2217850.7491312684
2005,48,F,4177763.3393765474
2005,48,M,2156508.9680014728
2005,49,F,4179202.4159710156
2005,49,M,1998424.6319002032
2005,50,F,4221295.797166398
2005,50,M,2323837.5635911115
2005,51,F,4322217.152674219
2005,51,M,2043292.8288562906
2005,52,F,3744769.046130821
2005,52,M,1889017.3488041426
2005,53,F,3913440.0535379583
2005,53,M,2093080.839125459
2005,54,F,3612251.0893761036
2005,54,M,1929779.0648863935
2005,55,F,3366260.218399685
2005,55,M,2101929.576843738
2005,56,F,3656241.694438428
2005,56,M,1910781.1406371428
2005,57,F,3442704.806534348
2005,57,M,2027025.853471775
2005,58,F,3838722.4764144183
2005,58,M,2007076.1882278647
2005,59,F,3039113.1819588337
2005,59,M,1769437.944910263
2005,60,F,2891198.772361627
2005,60,M,1817594.9529864572
2005,61,F,3097521.0198348863
2005,61,M,2053782.6919085565
2005,62,F,3089034.958398273
2005,62,M,2111401.9108304884
2005,63,F,2916103.6012579785
2005,63,M,1749819.5544687435
2005,64,F,3065896.284600652
2005,64,M,1686669.8452845756
2005,65,F,2726598.6970961606
2005,65,M,1463322.9774526614
2005,66,F,2442513.0440021344
2005,66,M,1413165.5408880499
2005,67,F,2170013.4563219347
2005,67,M,1173515.0645851754
2005,68,F,2113505.0220544473
2005,68,M,1044317.443280572
2005,69,F,2166642.0868765195
2005,69,M,1178683.510102284
2005,70,F,2111544.3864637655
2005,70,M,1003533.9640235957
2005,71,F,2013606.5487876257
2005,71,M,1144984.6153233896
2005,72,F,2061528.117865727
2005,72,M,1199315.878908819
2005,73,F,2041610.247517662
2005,73,M,1211656.1456430322
2005,74,F,2055384.698243435
2005,74,M,1102925.409535365
2005,75,F,2071314.6033132279
2005,75,M,1010436.4491434472
2005,76,F,1785115.7340778261
2005,76,M,955094.3722279642
2005,77,F,1690651.9892087432
2005,77,M,876849.1495409905
2005,78,F,1831848.609447868
2005,78,M,716346.8159809316
2005,79,F,1966557.5401715874
2005,79,M,814177.657801342
2005,80,F,1458867.0497316774
2005,80,M,611830.8809829603
2005,81,F,1493915.0121682016
2005,81,M,535366.6998707468
2005,82,F,1664738.250985947
2005,82,M,663126.6191533854
2005,83,F,1338548.3121661525
2005,83,M,422819.5867729609
2005,84,F,1258361.686029485
2005,84,M,396834.5473008729
2005,85,F,1232967.6513206493
2005,85,M,312999.5783816258
2005,86,F,1009985.2678469437
2005,86,M,218115.4688407733
2005,87,F,878169.4262018556
2005,87,M,220653.32226416288
2005,88,F,676652.3226973617
2005,88,M,228759.91995137307
2005,89,F,561301.5749669647
2005,89,M,221239.18887208242
2005,90,F,525622.006539494
2005,90,M,137257.74318377447
2005,91,F,372673.73828365386
2005,91,M,71932.31698699467
2005,92,F,290790.5501042605
2005,92,M,113729.30049019102
2005,93,F,227193.73389992994
2005,93,M,51752.6007919776
2005,94,F,180722.87789942772
2005,94,M,48310.25083904518
2005,95,F,127341.0801726257
2005,95,M,75805.91532645562
2005,96,F,87023.43586733371
2005,96,M,20851.704910346685
2005,97,F,70894.22730885219
2005,97,M,38282.51827698717
2005,98,F,34273.384525327376
2005,98,M,38010.325003461476
2005,99,F,40806.69716993442
2005,99,M,0.0
2005,100,F,79705.36644969086
2005,100,M,3972.9682763498
2005,101,F,25061.88130195594
2005,101,M,0.0
2005,102,F,45948.454740138346
2005,102,M,0.0
2005,103,F,25680.84112240513
2005,103,M,0.0
2005,104,F,0.0
2005,104,M,0.0
2005,105,F,0.0
2005,105,M,0.0
2005,106,F,0.0
2005,106,M,0.0
2005,107,F,0.0
2005,107,M,0.0
2005,108,F,0.0
2005,108,M,0.0
2005,109,F,0.0
2005,109,M,0.0
2005,110,F,0.0
2005,110,M,0.0
2006,0,F,0.0
2006,0,M,0.0
2006,1,F,0.0
2006,1,M,0.0
2006,2,F,0.0
2006,2,M,0.0
2006,3,F,1730434.9648039448
2006,3,M,3319800.8197969147
2006,4,F,2636292.5736865937
2006,4,M,4137914.886238906
2006,5,F,2957149.111027728
2006,5,M,4773405.086050444
2006,6,F,3329693.2072095512
2006,6,M,5807267.213371139
2006,7,F,3676636.3094228827
2006,7,M,5692759.245798299
2006,8,F,4021381.0092880568
2006,8,M,6111373.624444603
2006,9,F,4346895.857884901
2006,9,M,7186838.698582429
2006,10,F,4742919.245021723
2006,10,M,6550020.369503378
2006,11,F,4854804.080804202
2006,11,M,6317049.270831496
2006,12,F,5213573.501217344
2006,12,M,6756957.435718326
2006,13,F,5067643.800808627
2006,13,M,6381459.119297433
2006,14,F,5628385.123672869
2006,14,M,6602920.8213035455
2006,15,F,5629070.638454197
2006,15,M,6802473.787033848
2006,16,F,5825462.7076794
2006,16,M,7543420.652423127
2006,17,F,5663608.690103174
2006,17,M,7483813.207510459
2006,18,F,5553848.164894428
2006,18,M,7340242.748873712
2006,19,F,5624006.50848831
2006,19,M,7103232.652871871
2006,20,F,5802255.862826163
2006,20,M,7228157.441396461
2006,21,F,5781826.438517677
2006,21,M,7439731.9725800045
2006,22,F,5902428.611898506
2006,22,M,7339130.147756115
2006,23,F,5737352.930370628
2006,23,M,7452408.267055754
2006,24,F,6117396.8390294
2006,24,M,6812742.1720114155
2006,25,F,5826713.859598506
2006,25,M,6310046.276097325
2006,26,F,5784004.846576269
2006,26,M,6115013.1620519515
2006,27,F,5438003.14687104
2006,27,M,5578663.982822466
2006,28,F,5685220.668858125
2006,28,M,5170596.598736854
2006,29,F,5461311.980239029
2006,29,M,5020829.341912086
2006,30,F,5000850.07562603
2006,30,M,4870998.385053387
2006,31,F,4739524.85867477
2006,31,M,4174867.01023805
2006,32,F,4949146.232399254
2006,32,M,4010381.136076869
2006,33,F,4507592.512539582
2006,33,M,3669619.1620643367
2006,34,F,4778780.441856866
2006,34,M,3679764.970371529
2006,35,F,4753198.159154042
2006,35,M,3457157.660160648
2006,36,F,4758728.838889814
2006,36,M,3464533.51500304
2006,37,F,4469487.0090702735
2006,37,M,2926851.895560208
2006,38,F,4550076.251452683
2006,38,M,2936263.644102891
2006,39,F,4226366.046864236
2006,39,M,2853474.21337101
2006,40,F,4583172.408448957
2006,40,M,2809425.452938704
2006,41,F,4939184.2995617
2006,41,M,3200619.386462507
2006,42,F,5116889.501582005
2006,42,M,2787132.7919599884
2006,43,F,5222725.319171572
2006,43,M,3187938.093710657
2006,44,F,4824605.998981684
2006,44,M,2787774.648387994
2006,45,F,5042281.97739021
2006,45,M,2572671.009500798
2006,46,F,4348016.914650186
2006,46,M,2622889.171350136
2006,47,F,4522040.822033201
2006,47,M,2530097.624884537
2006,48,F,4743662.812500441
2006,48,M,2438963.531027284
2006,49,F,4333934.892952348
2006,49,M,2279458.7707076073
2006,50,F,4491735.436535225
2006,50,M,2202073.1054494153
2006,51,F,4448654.138320305
2006,51,M,2477448.6595643093
2006,52,F,4606310.134598102
2006,52,M,2226255.285925968
2006,53,F,4043522.731118881
2006,53,M,2008426.0831068743
2006,54,F,4023279.6035341034
2006,54,M,2227577.2395472224
2006,55,F,3842826.583502055
2006,55,M,2028791.4927290324
2006,56,F,3563050.2354977005
2006,56,M,2167444.950830344
2006,57,F,3954263.3641528846
2006,57,M,1969471.834745987
2006,58,F,3630726.675656904
2006,58,M,2148676.8428714555
2006,59,F,4024331.626875732
2006,59,M,2203703.5273256144
2006,60,F,3275030.532891757
2006,60,M,2025768.8761517196
2006,61,F,3091608.5443603727
2006,61,M,1967332.6869391964
2006,62,F,3268227.1926269615
2006,62,M,2192499.8561368934
2006,63,F,3182343.992854694
2006,63,M,2176977.3906771266
2006,64,F,3079429.5307034324
2006,64,M,1895838.5721958003
2006,65,F,3102113.145607577
2006,65,M,1587699.201711365
2006,66,F,2851514.2306285324
2006,66,M,1498420.61764652
2006,67,F,2569654.8041320536
2006,67,M,1402490.650435832
2006,68,F,2242372.579979252
2006,68,M,1238132.0124526802
2006,69,F,2216736.801344425
2006,69,M,1069586.6038627222
2006,70,F,2267425.567080611
2006,70,M,1194735.964833293
2006,71,F,2209077.9514785754
2006,71,M,1127974.474203686
2006,72,F,2142250.6715094065
2006,72,M,1145230.960231978
2006,73,F,2124125.82447672
2006,73,M,1204330.433642809
2006,74,F,2090310.606991074
2006,74,M,1154339.8675751495
2006,75,F,2111759.8570367326
2006,75,M,1173010.038943324
2006,76,F,2075456.4103085701
2006,76,M,1008541.0083245032
2006,77,F,1842817.8817408828
2006,77,M,874792.7361813752
2006,78,F,1775943.6806121063
2006,78,M,908234.8458032694
2006,79,F,1843165.084500362
2006,79,M,683101.2213641471
2006,80,F,1979140.6551051168
2006,80,M,796620.4523956523
2006,81,F,1451057.6939662544
2006,81,M,568067.0127664539
2006,82,F,1530834.4384041147
2006,82,M,541225.2845265974
2006,83,F,1550655.3025227392
2006,83,M,645523.1310654688
2006,84,F,1352219.3526608094
2006,84,M,414530.97746012243
2006,85,F,1258073.2689991035
2006,85,M,374908.6238081868
2006,86,F,1190687.2354984607
2006,86,M,300077.4273012845
2006,87,F,995372.2428390149
2006,87,M,191505.52743935533
2006,88,F,804175.6819221395
2006,88,M,235721.2643206247
2006,89,F,612988.2292499284
2006,89,M,171773.98457434025
2006,90,F,581309.3973150791
2006,90,M,194260.3121669131
2006,91,F,476750.0081328581
2006,91,M,98118.52764298691
2006,92,F,331688.08911766676
2006,92,M,63966.664931190535
2006,93,F,251641.9823775171
2006,93,M,104332.55502568455
2006,94,F,184444.67511444542
2006,94,M,29057.93647106207
2006,95,F,182182.88668780838
2006,95,M,36451.30820058857
2006,96,F,98788.2742991597
2006,96,M,77558.04920865003
2006,97,F,79330.85535452473
2006,97,M,0.0
2006,98,F,56518.96606498761
2006,98,M,29288.149809754454
2006,99,F,38512.66196638621
2006,99,M,5066.526125489135
2006,100,F,49604.66725793112
2006,100,M,0.0
2006,101,F,40865.82277319615
2006,101,M,4186.563910368321
2006,102,F,25042.43202776347
2006,102,M,0.0
2006,103,F,36281.9444575147
2006,103,M,0.0
2006,104,F,10090.68332346134
2006,104,M,0.0
2006,105,F,0.0
2006,105,M,0.0
2006,106,F,0.0
2006,106,M,0.0
2006,107,F,0.0
2006,107,M,0.0
2006,108,F,0.0
2006,108,M,0.0
2006,109,F,0.0
2006,109,M,0.0
2006,110,F,0.0
2006,110,M,0.0
2007,0,F,0.0
2007,0,M,0.0
2007,1,F,0.0
2007,1,M,0.0
2007,2,F,0.0
2007,2,M,0.0
2007,3,F,2051098.6811692016
2007,3,M,3426057.1857577753
2007,4,F,2242410.787189146
2007,4,M,3800700.9279374476
2007,5,F,2926824.3024369036
2007,5,M,5019297.250583391
2007,6,F,3159018.8437873344
2007,6,M,5321811.583947132
2007,7,F,3794371.185632578
2007,7,M,6346036.1754549155
2007,8,F,4077287.3592877924
2007,8,M,6133283.010222661
2007,9,F,4327197.551967247
2007,9,M,6456631.95145961
2007,10,F,4659922.144225464
2007,10,M,7405390.982890527
2007,11,F,4938651.4117748905
2007,11,M,6888605.584341569
2007,12,F,5076827.238143289
2007,12,M,6547720.428040268
2007,13,F,5370065.67034349
2007,13,M,6895464.575861207
2007,14,F,5297421.82043246
2007,14,M,6439601.072641567
2007,15,F,5759509.979952449
2007,15,M,6592451.801728261
2007,16,F,5770697.438152207
2007,16,M,6880840.46468152
2007,17,F,5991147.931860183
2007,17,M,7529713.474258327
2007,18,F,5738199.767246033
2007,18,M,7419999.911846133
2007,19,F,5743787.669729059
2007,19,M,7201716.867294995
2007,20,F,5759767.894622314
2007,20,M,7158641.844004578
2007,21,F,5873157.295646275
2007,21,M,7327855.271136914
2007,22,F,5964982.143027275
2007,22,M,7403647.125807901
2007,23,F,5892321.530190398
2007,23,M,7432055.403082496
2007,24,F,5851877.326873606
2007,24,M,7494996.260978017
2007,25,F,6302025.006410634
2007,25,M,6828926.101452574
2007,26,F,5995066.946314425
2007,26,M,6412600.578231487
2007,27,F,5928517.141956706
2007,27,M,6156439.525187865
2007,28,F,5475967.030069774
2007,28,M,5665563.304378927
2007,29,F,5904810.699559678
2007,29,M,5252220.372784685
2007,30,F,5588382.965018389
2007,30,M,5184214.226800711
2007,31,F,5064829.024295147
2007,31,M,4919394.392894292
2007,32,F,4879577.270256981
2007,32,M,4237851.63392185
2007,33,F,5124345.019764853
2007,33,M,4100928.90512611
2007,34,F,4688072.737100617
2007,34,M,3819078.8668668643
2007,35,F,5077322.687966329
2007,35,M,3810972.7610469763
2007,36,F,5026529.175066981
2007,36,M,3673907.7716164244
2007,37,F,5036380.8907051785
2007,37,M,3579852.842581477
2007,38,F,4723982.618546337
2007,38,M,3092434.8751245704
2007,39,F,4789567.58627046
2007,39,M,3017628.234335688
2007,40,F,4462648.591605881
2007,40,M,2926681.799133198
2007,41,F,4952119.499034176
2007,41,M,3031435.6671471843
2007,42,F,5193309.743617859
2007,42,M,3407768.7304096697
2007,43,F,5393319.906968674
2007,43,M,3066823.0077466425
2007,44,F,5573577.76919738
2007,44,M,3404219.3994940426
2007,45,F,5069529.706784403
2007,45,M,2914041.7056526714
2007,46,F,5294283.818713411
2007,46,M,2823226.444579629
2007,47,F,4632487.069644846
2007,47,M,2804528.823175691
2007,48,F,4856458.689992925
2007,48,M,2762068.930396955
2007,49,F,5067226.07261667
2007,49,M,2618389.5235101157
2007,50,F,4541686.554588911
2007,50,M,2490376.9861572417
2007,51,F,4627779.552109548
2007,51,M,2381211.6841935557
2007,52,F,4616071.666044557
2007,52,M,2719371.383688755
2007,53,F,4666979.318626187
2007,53,M,2391231.80900365
2007,54,F,4270287.110284372
2007,54,M,2231672.3362450968
2007,55,F,4181532.709358355
2007,55,M,2296750.684959008
2007,56,F,3885604.728492526
2007,56,M,2135723.5709450613
2007,57,F,3789196.806586766
2007,57,M,2265191.9193284786
2007,58,F,4165763.3109734054
2007,58,M,2168472.1294881864
2007,59,F,3917699.771960642
2007,59,M,2314723.925627595
2007,60,F,4176441.520432185
2007,60,M,2282446.856667169
2007,61,F,3486455.0187656973
2007,61,M,2156244.923442965
2007,62,F,3230375.146962359
2007,62,M,2111074.4254566664
2007,63,F,3409872.228643816
2007,63,M,2201965.2621201277
2007,64,F,3350163.4308687844
2007,64,M,2234810.7096994943
2007,65,F,3243610.411291372
2007,65,M,1960975.0479265552
2007,66,F,3182561.0820363034
2007,66,M,1636567.4315747384
2007,67,F,2848840.8242654866
2007,67,M,1491238.224212172
2007,68,F,2620175.3074388173
2007,68,M,1399119.7286245255
2007,69,F,2315439.194678305
2007,69,M,1382631.7713205358
2007,70,F,2296242.189127798
2007,70,M,1101482.052852737
2007,71,F,2242772.8208588697
2007,71,M,1211533.8209883599
2007,72,F,2196684.939514887
2007,72,M,1112521.1633392384
2007,73,F,2220082.6001492003
2007,73,M,1159192.233745408
2007,74,F,2130698.8080118806
2007,74,M,1203914.6733912148
2007,75,F,2153361.8273579553
2007,75,M,1181124.1311825528
2007,76,F,2161372.290437795
2007,76,M,1193351.7634606243
2007,77,F,2179769.7225597673
2007,77,M,932040.5934406521
2007,78,F,1920173.6329642888
2007,78,M,863324.7212878126
2007,79,F,1889908.4310916641
2007,79,M,881097.8092741844
2007,80,F,1909649.7618675618
2007,80,M,650199.6126617568
2007,81,F,1971220.7264791108
2007,81,M,767050.4050963423
2007,82,F,1412698.319212422
2007,82,M,574451.7476940764
2007,83,F,1609548.5045784928
2007,83,M,551217.2960705691
2007,84,F,1587235.8725731638
2007,84,M,607336.8671553794
2007,85,F,1308562.1123227808
2007,85,M,375404.72309431736
2007,86,F,1317854.2154037636
2007,86,M,314366.7126017843
2007,87,F,1184622.7496379402
2007,87,M,243926.86424231427
2007,88,F,910406.6284801349
2007,88,M,193683.9443531026
2007,89,F,740475.3686993624
2007,89,M,173445.3523299923
2007,90,F,595274.9352999141
2007,90,M,150141.6499650992
2007,91,F,549575.1833612678
2007,91,M,159098.65549655483
2007,92,F,411054.43438592285
2007,92,M,87445.88631679802
2007,93,F,284000.4898782589
2007,93,M,55430.44597017358
2007,94,F,238346.9754458852
2007,94,M,91940.59353158991
2007,95,F,151133.42742785162
2007,95,M,28987.295776219857
2007,96,F,162617.11765214414
2007,96,M,27162.305202648513
2007,97,F,52616.55429528287
2007,97,M,43093.554654637446
2007,98,F,58677.01185594289
2007,98,M,0.0
2007,99,F,59518.77698132478
2007,99,M,29269.109248669316
2007,100,F,81060.39174955458
2007,100,M,8098.129839360647
2007,101,F,30788.6528260782
2007,101,M,0.0
2007,102,F,26662.629903162935
2007,102,M,4184.464069958209
2007,103,F,15589.346399181832
2007,103,M,0.0
2007,104,F,21645.85010481716
2007,104,M,0.0
2007,105,F,10077.981889312843
2007,105,M,0.0
2007,106,F,0.0
2007,106,M,0.0
2007,107,F,0.0
2007,107,M,0.0
2007,108,F,0.0
2007,108,M,0.0
2007,109,F,0.0
2007,109,M,0.0
2007,110,F,0.0
2007,110,M,0.0
2008,0,F,0.0
2008,0,M,0.0
2008,1,F,0.0
2008,1,M,0.0
2008,2,F,0.0
2008,2,M,0.0
2008,3,F,2087551.6308536087
2008,3,M,3969276.285891647
2008,4,F,2482976.6443946534
2008,4,M,4232280.8034122
2008,5,F,2582435.4479785506
2008,5,M,4634804.236263094
2008,6,F,3277532.5134509983
2008,6,M,5647991.143892801
2008,7,F,3558923.8056270224
2008,7,M,5898191.3468804825
2008,8,F,4068213.2799273613
2008,8,M,6650120.796841463
2008,9,F,4477358.045095036
2008,9,M,6544881.940036272
2008,10,F,4547111.030254831
2008,10,M,6741054.418874103
2008,11,F,4831311.579320585
2008,11,M,7716115.528622159
2008,12,F,5113018.9240841
2008,12,M,7141592.930534326
2008,13,F,5240910.667110152
2008,13,M,6743529.547961687
2008,14,F,5623817.144277849
2008,14,M,6961272.33876484
2008,15,F,5569340.689372017
2008,15,M,6504407.410567017
2008,16,F,5913059.016703127
2008,16,M,6638879.535959643
2008,17,F,5845816.275638708
2008,17,M,6735122.0185043495
2008,18,F,6048435.180248958
2008,18,M,7409504.859729598
2008,19,F,5978937.372053481
2008,19,M,7425064.121064537
2008,20,F,5843452.134740875
2008,20,M,7211964.529166986
2008,21,F,5995984.287660272
2008,21,M,7129295.311552431
2008,22,F,5929443.317976922
2008,22,M,7237781.590188757
2008,23,F,6020710.759259391
2008,23,M,7423771.366965876
2008,24,F,5862936.643071111
2008,24,M,7428967.825386931
2008,25,F,5963642.215818184
2008,25,M,7397281.659043718
2008,26,F,6393980.281850586
2008,26,M,6901554.000035655
2008,27,F,6120517.249168868
2008,27,M,6348651.126561824
2008,28,F,5979617.335479935
2008,28,M,6204092.849399062
2008,29,F,5583847.259540519
2008,29,M,5706693.55392579
2008,30,F,6051593.8520049015
2008,30,M,5405905.589480734
2008,31,F,5646696.623788639
2008,31,M,5289689.422229156
2008,32,F,5456779.558817495
2008,32,M,5015463.127215292
2008,33,F,5068823.469468292
2008,33,M,4318260.418385368
2008,34,F,5263480.866213709
2008,34,M,4294885.118765262
2008,35,F,4929750.5708431285
2008,35,M,4005126.1552972156
2008,36,F,5309271.7430550745
2008,36,M,3870561.9980427646
2008,37,F,5294086.482238437
2008,37,M,3801738.8863420216
2008,38,F,5229367.917673742
2008,38,M,3765176.4823808344
2008,39,F,5069233.907655548
2008,39,M,3217776.4535063407
2008,40,F,5056906.892481696
2008,40,M,3163521.173486201
2008,41,F,4731281.045767984
2008,41,M,3148533.898395788
2008,42,F,5155176.178857666
2008,42,M,3201774.935765784
2008,43,F,5412427.106242587
2008,43,M,3541151.2668709722
2008,44,F,5620206.547008059
2008,44,M,3265219.565609333
2008,45,F,5829345.119998081
2008,45,M,3781391.2824891163
2008,46,F,5311845.768183973
2008,46,M,3117295.358935451
2008,47,F,5588140.938107313
2008,47,M,3041673.3079725215
2008,48,F,4878488.288916896
2008,48,M,2949573.2807788593
2008,49,F,5135612.303776271
2008,49,M,2982216.710334639
2008,50,F,5355130.8449394675
2008,50,M,2825245.4303262215
2008,51,F,4761095.627364776
2008,51,M,2717345.689945257
2008,52,F,4894884.1756249145
2008,52,M,2546074.3752015643
2008,53,F,4786207.443100111
2008,53,M,2834467.230331297
2008,54,F,4777952.03364355
2008,54,M,2487493.1440412304
2008,55,F,4500890.782571016
2008,55,M,2389666.5836645192
2008,56,F,4395229.824623821
2008,56,M,2409892.0875000507
2008,57,F,4088802.760410411
2008,57,M,2233007.533484415
2008,58,F,3991865.9565294757
2008,58,M,2406561.6069336333
2008,59,F,4375900.661632545
2008,59,M,2402554.3060258683
2008,60,F,4172460.663291467
2008,60,M,2374738.565785745
2008,61,F,4449992.14119247
2008,61,M,2466556.4007537076
2008,62,F,3682892.5141192623
2008,62,M,2274255.988071503
2008,63,F,3318743.08047525
2008,63,M,2147079.992967223
2008,64,F,3372705.970947404
