year,sex,age,fam_history,abx_exposure,n_asthma,n_no_asthma
2024,0,44,1,3,1,58
2024,0,45,0,0,10,2135
2024,0,45,0,1,4,1772
2024,0,45,0,2,3,749
2024,0,45,0,3,1,205
2024,0,45,1,0,1,794
2024,0,45,1,1,3,633
2024,0,45,1,2,1,260
2024,0,45,1,3,0,57
2024,0,46,0,0,6,2137
2024,0,46,0,1,6,1814
2024,0,46,0,2,0,662
2024,0,46,0,3,0,165
2024,0,46,1,0,4,786
2024,0,46,1,1,4,587
2024,0,46,1,2,3,224
2024,0,46,1,3,0,55
2024,0,47,0,0,8,2046
2024,0,47,0,1,6,1725
2024,0,47,0,2,2,656
2024,0,47,0,3,0,167
2024,0,47,1,0,10,727
2024,0,47,1,1,3,579
2024,0,47,1,2,1,227
2024,0,47,1,3,1,61
2024,0,48,0,0,3,2061
2024,0,48,0,1,2,1717
2024,0,48,0,2,4,704
2024,0,48,0,3,1,191
2024,0,48,1,0,4,766
2024,0,48,1,1,6,570
2024,0,48,1,2,0,215
2024,0,48,1,3,1,73
2024,0,49,0,0,2,2024
2024,0,49,0,1,6,1637
2024,0,49,0,2,5,716
2024,0,49,0,3,1,213
2024,0,49,1,0,10,720
2024,0,49,1,1,7,595
2024,0,49,1,2,4,211
2024,0,49,1,3,0,69
2024,0,50,0,0,8,1896
2024,0,50,0,1,3,1625
2024,0,50,0,2,1,668
2024,0,50,0,3,1,184
2024,0,50,1,0,7,728
2024,0,50,1,1,3,544
2024,0,50,1,2,1,249
2024,0,50,1,3,0,60
2024,0,51,0,0,7,1956
2024,0,51,0,1,3,1580
2024,0,51,0,2,1,687
2024,0,51,0,3,0,167
2024,0,51,1,0,8,670
2024,0,51,1,1,5,551
2024,0,51,1,2,1,242
2024,0,51,1,3,1,71
2024,0,52,0,0,8,2003
2024,0,52,0,1,4,1711
2024,0,52,0,2,3,686
2024,0,52,0,3,2,195
2024,0,52,1,0,6,670
2024,0,52,1,1,6,578
2024,0,52,1,2,1,218
2024,0,52,1,3,0,49
2024,0,53,0,0,6,2023
2024,0,53,0,1,6,1724
2024,0,53,0,2,4,720
2024,0,53,0,3,3,182
2024,0,53,1,0,0,763
2024,0,53,1,1,7,581
2024,0,53,1,2,0,267
2024,0,53,1,3,1,69
2024,0,54,0,0,13,2048
2024,0,54,0,1,5,1723
2024,0,54,0,2,4,695
2024,0,54,0,3,1,207
2024,0,54,1,0,4,720
2024,0,54,1,1,3,595
2024,0,54,1,2,2,247
2024,0,54,1,3,4,55
2024,0,55,0,0,12,2097
2024,0,55,0,1,8,1671
2024,0,55,0,2,2,645
2024,0,55,0,3,2,200
2024,0,55,1,0,8,730
2024,0,55,1,1,3,582
2024,0,55,1,2,3,239
2024,0,55,1,3,0,61
2024,0,56,0,0,6,1991
2024,0,56,0,1,6,1647
2024,0,56,0,2,3,680
2024,0,56,0,3,0,174
2024,0,56,1,0,6,750
2024,0,56,1,1,3,574
2024,0,56,1,2,4,229
2024,0,56,1,3,0,79
2024,0,57,0,0,6,1987
2024,0,57,0,1,5,1654
2024,0,57,0,2,1,685
2024,0,57,0,3,1,167
2024,0,57,1,0,7,679
2024,0,57,1,1,5,591
2024,0,57,1,2,1,253
2024,0,57,1,3,0,73
2024,0,58,0,0,7,2082
2024,0,58,0,1,7,1771
2024,0,58,0,2,7,708
2024,0,58,0,3,2,203
2024,0,58,1,0,2,757
2024,0,58,1,1,5,605
2024,0,58,1,2,0,271
2024,0,58,1,3,0,55
2024,0,59,0,0,6,2226
2024,0,59,0,1,8,1894
2024,0,59,0,2,4,777
2024,0,59,0,3,1,228
2024,0,59,1,0,4,785
2024,0,59,1,1,4,678
2024,0,59,1,2,1,257
2024,0,59,1,3,1,87
2024,0,60,0,0,8,2356
2024,0,60,0,1,7,1893
2024,0,60,0,2,4,747
2024,0,60,0,3,2,233
2024,0,60,1,0,4,823
2024,0,60,1,1,6,659
2024,0,60,1,2,3,270
2024,0,60,1,3,0,78
2024,0,61,0,0,9,2379
2024,0,61,0,1,3,1883
2024,0,61,0,2,4,812
2024,0,61,0,3,2,231
2024,0,61,1,0,11,822
2024,0,61,1,1,6,648
2024,0,61,1,2,5,289
2024,0,61,1,3,0,80
2024,0,62,0,0,6,2383
2024,0,62,0,1,3,1853
2024,0,62,0,2,2,742
2024,0,62,0,3,1,189
2024,0,62,1,0,9,792
2024,0,62,1,1,15,669
2024,0,62,1,2,2,285
2024,0,62,1,3,0,87
2024,0,63,0,0,11,2326
2024,0,63,0,1,10,1878
2024,0,63,0,2,2,802
2024,0,63,0,3,0,211
2024,0,63,1,0,9,847
2024,0,63,1,1,6,649
2024,0,63,1,2,3,257
2024,0,63,1,3,2,72
2024,0,64,0,0,14,2220
2024,0,64,0,1,4,1899
2024,0,64,0,2,0,754
2024,0,64,0,3,0,226
2024,0,64,1,0,3,784
2024,0,64,1,1,6,624
2024,0,64,1,2,4,244
2024,0,64,1,3,0,70
2024,0,65,0,0,7,2206
2024,0,65,0,1,7,1850
2024,0,65,0,2,5,721
2024,0,65,0,3,0,184
2024,0,65,1,0,5,774
2024,0,65,1,1,7,669
2024,0,65,1,2,4,252
2024,0,65,1,3,1,59
2024,0,66,0,0,12,2208
2024,0,66,0,1,3,1740
2024,0,66,0,2,2,715
2024,0,66,0,3,1,185
2024,0,66,1,0,10,754
2024,0,66,1,1,10,640
2024,0,66,1,2,5,273
2024,0,66,1,3,0,82
2024,0,67,0,0,6,2073
2024,0,67,0,1,4,1804
2024,0,67,0,2,2,692
2024,0,67,0,3,2,189
2024,0,67,1,0,3,729
2024,0,67,1,1,7,656
2024,0,67,1,2,2,227
2024,0,67,1,3,1,74
2024,0,68,0,0,4,2065
2024,0,68,0,1,6,1614
2024,0,68,0,2,1,713
2024,0,68,0,3,1,180
2024,0,68,1,0,7,723
2024,0,68,1,1,5,601
2024,0,68,1,2,2,287
2024,0,68,1,3,1,73
2024,0,69,0,0,4,2010
2024,0,69,0,1,2,1668
2024,0,69,0,2,0,621
2024,0,69,0,3,0,165
2024,0,69,1,0,5,732
2024,0,69,1,1,7,575
2024,0,69,1,2,1,251
2024,0,69,1,3,1,60
2024,0,70,0,0,6,1957
2024,0,70,0,1,6,1505
2024,0,70,0,2,0,655
2024,0,70,0,3,0,184
2024,0,70,1,0,7,686
2024,0,70,1,1,6,541
2024,0,70,1,2,2,262
2024,0,70,1,3,0,61
2024,0,71,0,0,7,1825
2024,0,71,0,1,5,1513
2024,0,71,0,2,3,605
2024,0,71,0,3,2,173
2024,0,71,1,0,5,683
2024,0,71,1,1,4,519
2024,0,71,1,2,3,197
2024,0,71,1,3,2,52
2024,0,72,0,0,7,1784
2024,0,72,0,1,1,1353
2024,0,72,0,2,2,583
2024,0,72,0,3,0,168
2024,0,72,1,0,8,586
2024,0,72,1,1,4,519
2024,0,72,1,2,4,212
2024,0,72,1,3,1,52
2024,0,73,0,0,7,1697
2024,0,73,0,1,6,1388
2024,0,73,0,2,4,601
2024,0,73,0,3,0,150
2024,0,73,1,0,7,633
2024,0,73,1,1,4,455
2024,0,73,1,2,0,196
2024,0,73,1,3,0,56
2024,0,74,0,0,4,1598
2024,0,74,0,1,5,1324
2024,0,74,0,2,0,535
2024,0,74,0,3,0,154
2024,0,74,1,0,6,583
2024,0,74,1,1,3,458
2024,0,74,1,2,3,215
2024,0,74,1,3,0,62
2024,0,75,0,0,6,1623
2024,0,75,0,1,8,1231
2024,0,75,0,2,1,551
2024,0,75,0,3,0,140
2024,0,75,1,0,12,557
2024,0,75,1,1,0,468
2024,0,75,1,2,2,195
2024,0,75,1,3,1,64
2024,0,76,0,0,6,1455
2024,0,76,0,1,5,1380
2024,0,76,0,2,0,533
2024,0,76,0,3,0,129
2024,0,76,1,0,5,514
2024,0,76,1,1,1,462
2024,0,76,1,2,0,180
2024,0,76,1,3,0,40
2024,0,77,0,0,4,1507
2024,0,77,0,1,5,1212
2024,0,77,0,2,3,507
2024,0,77,0,3,0,136
2024,0,77,1,0,6,531
2024,0,77,1,1,2,414
2024,0,77,1,2,3,159
2024,0,77,1,3,0,47
2024,0,78,0,0,8,1256
2024,0,78,0,1,7,1037
2024,0,78,0,2,1,397
2024,0,78,0,3,1,114
2024,0,78,1,0,6,464
2024,0,78,1,1,1,401
2024,0,78,1,2,1,149
2024,0,78,1,3,1,45
2024,0,79,0,0,2,1125
2024,0,79,0,1,2,937
2024,0,79,0,2,2,347
2024,0,79,0,3,0,103
2024,0,79,1,0,6,414
2024,0,79,1,1,2,337
2024,0,79,1,2,0,154
2024,0,79,1,3,0,44
2024,0,80,0,0,4,1065
2024,0,80,0,1,4,848
2024,0,80,0,2,2,371
2024,0,80,0,3,0,99
2024,0,80,1,0,2,376
2024,0,80,1,1,2,305
2024,0,80,1,2,0,130
2024,0,80,1,3,1,34
2024,0,81,0,0,3,1027
2024,0,81,0,1,5,822
2024,0,81,0,2,0,359
2024,0,81,0,3,0,93
2024,0,81,1,0,5,344
2024,0,81,1,1,3,273
2024,0,81,1,2,0,114
2024,0,81,1,3,1,34
2024,0,82,0,0,2,901
2024,0,82,0,1,4,744
2024,0,82,0,2,1,295
2024,0,82,0,3,0,85
2024,0,82,1,0,4,300
2024,0,82,1,1,2,235
2024,0,82,1,2,3,115
2024,0,82,1,3,0,24
2024,0,83,0,0,3,818
2024,0,83,0,1,4,715
2024,0,83,0,2,0,290
2024,0,83,0,3,1,84
2024,0,83,1,0,0,291
2024,0,83,1,1,1,238
2024,0,83,1,2,0,106
2024,0,83,1,3,0,26
2024,0,84,0,0,4,779
2024,0,84,0,1,2,581
2024,0,84,0,2,0,257
2024,0,84,0,3,0,73
2024,0,84,1,0,0,251
2024,0,84,1,1,4,205
2024,0,84,1,2,1,103
2024,0,84,1,3,0,29
2024,0,85,0,0,3,691
2024,0,85,0,1,2,553
2024,0,85,0,2,2,235
2024,0,85,0,3,1,59
2024,0,85,1,0,6,238
2024,0,85,1,1,1,193
2024,0,85,1,2,0,86
2024,0,85,1,3,0,27
2024,0,86,0,0,2,581
2024,0,86,0,1,0,521
2024,0,86,0,2,0,210
2024,0,86,0,3,0,48
2024,0,86,1,0,5,230
2024,0,86,1,1,1,176
2024,0,86,1,2,1,69
2024,0,86,1,3,0,21
2024,0,87,0,0,1,557
2024,0,87,0,1,2,466
2024,0,87,0,2,0,178
2024,0,87,0,3,0,47
2024,0,87,1,0,1,203
2024,0,87,1,1,0,160
2024,0,87,1,2,1,72
2024,0,87,1,3,1,17
2024,0,88,0,0,2,508
2024,0,88,0,1,3,404
2024,0,88,0,2,1,150
2024,0,88,0,3,0,55
2024,0,88,1,0,2,179
2024,0,88,1,1,2,164
2024,0,88,1,2,0,66
2024,0,88,1,3,0,16
2024,0,89,0,0,2,445
2024,0,89,0,1,3,365
2024,0,89,0,2,2,191
2024,0,89,0,3,0,41
2024,0,89,1,0,1,171
2024,0,89,1,1,1,143
2024,0,89,1,2,0,68
2024,0,89,1,3,0,17
2024,0,90,0,0,0,369
2024,0,90,0,1,1,329
2024,0,90,0,2,1,134
2024,0,90,0,3,0,35
2024,0,90,1,0,2,147
2024,0,90,1,1,2,108
2024,0,90,1,2,0,54
2024,0,90,1,3,0,9
2024,0,91,0,0,2,383
2024,0,91,0,1,1,303
2024,0,91,0,2,0,131
2024,0,91,0,3,0,35
2024,0,91,1,0,1,111
2024,0,91,1,1,0,100
2024,0,91,1,2,1,46
2024,0,91,1,3,0,5
2024,0,92,0,0,0,314
2024,0,92,0,1,2,238
2024,0,92,0,2,0,100
2024,0,92,0,3,0,25
2024,0,92,1,0,2,115
2024,0,92,1,1,0,102
2024,0,92,1,2,1,30
2024,0,92,1,3,0,9
2024,0,93,0,0,2,256
2024,0,93,0,1,0,208
2024,0,93,0,2,0,86
2024,0,93,0,3,0,23
2024,0,93,1,0,0,83
2024,0,93,1,1,1,73
2024,0,93,1,2,0,38
2024,0,93,1,3,0,5
2024,0,94,0,0,0,218
2024,0,94,0,1,0,181
2024,0,94,0,2,0,56
2024,0,94,0,3,0,21
2024,0,94,1,0,1,77
2024,0,94,1,1,1,56
2024,0,94,1,2,0,19
2024,0,94,1,3,0,5
2024,0,95,0,0,1,155
2024,0,95,0,1,1,115
2024,0,95,0,2,0,62
2024,0,95,0,3,0,14
2024,0,95,1,0,0,72
2024,0,95,1,1,0,53
2024,0,95,1,2,0,12
2024,0,95,1,3,0,2
2024,0,96,0,0,0,133
2024,0,96,0,1,0,96
2024,0,96,0,2,0,51
2024,0,96,0,3,0,11
2024,0,96,1,0,1,44
2024,0,96,1,1,0,47
2024,0,96,1,2,0,17
2024,0,96,1,3,0,3
2024,0,97,0,0,0,106
2024,0,97,0,1,0,89
2024,0,97,0,2,0,23
2024,0,97,0,3,0,9
2024,0,97,1,0,0,36
2024,0,97,1,1,0,28
2024,0,97,1,2,0,12
2024,0,97,1,3,0,9
2024,0,98,0,0,0,51
2024,0,98,0,1,1,47
2024,0,98,0,2,0,20
2024,0,98,0,3,0,2
2024,0,98,1,0,0,30
2024,0,98,1,1,0,30
2024,0,98,1,2,0,10
2024,0,98,1,3,0,2
2024,0,99,0,0,1,53
2024,0,99,0,1,0,41
2024,0,99,0,2,0,14
2024,0,99,0,3,0,1
2024,0,99,1,0,0,17
2024,0,99,1,1,0,20
2024,0,99,1,2,1,7
2024,0,99,1,3,0,4
2024,0,100,0,0,1,96
2024,0,100,0,1,0,84
2024,0,100,0,2,0,37
2024,0,100,0,3,0,14
2024,0,100,1,0,0,39
2024,0,100,1,1,1,29
2024,0,100,1,2,0,10
2024,0,100,1,3,0,3
2024,0,101,0,0,1,67
2024,0,101,0,1,0,59
2024,0,101,0,2,0,23
2024,0,101,0,3,0,7
2024,0,101,1,0,0,37
2024,0,101,1,1,0,17
2024,0,101,1,2,1,7
2024,0,101,1,3,0,4
2024,0,102,0,0,0,49
2024,0,102,0,1,1,28
2024,0,102,0,2,0,10
2024,0,102,0,3,0,3
2024,0,102,1,0,0,15
2024,0,102,1,1,1,9
2024,0,102,1,2,0,4
2024,0,102,1,3,0,0
2024,0,103,0,0,0,21
2024,0,103,0,1,0,24
2024,0,103,0,2,0,11
2024,0,103,0,3,0,0
2024,0,103,1,0,0,8
2024,0,103,1,1,0,6
2024,0,103,1,2,0,2
2024,0,103,1,3,0,3
2024,0,104,0,0,0,16
2024,0,104,0,1,0,10
2024,0,104,0,2,0,6
2024,0,104,0,3,0,1
2024,0,104,1,0,0,1
2024,0,104,1,1,0,6
2024,0,104,1,2,0,2
2024,0,104,1,3,0,1
2024,0,105,0,0,0,8
2024,0,105,0,1,0,12
2024,0,105,0,2,0,3
2024,0,105,0,3,0,0
2024,0,105,1,0,0,5
2024,0,105,1,1,0,4
2024,0,105,1,2,0,1
2024,0,105,1,3,0,0
2024,0,106,0,0,0,5
2024,0,106,0,1,0,8
2024,0,106,0,2,0,1
2024,0,106,0,3,0,1
2024,0,106,1,0,0,0
2024,0,106,1,1,0,2
2024,0,106,1,2,0,1
2024,0,106,1,3,0,0
2024,0,107,0,0,0,1
2024,0,107,0,1,0,4
2024,0,107,0,2,0,0
2024,0,107,0,3,0,0
2024,0,107,1,0,0,0
2024,0,107,1,1,0,1
2024,0,107,1,2,0,1
2024,0,107,1,3,0,0
2024,0,108,0,0,0,1
2024,0,108,0,1,0,1
2024,0,108,0,2,0,0
2024,0,108,0,3,0,0
2024,0,108,1,0,0,2
2024,0,108,1,1,0,0
2024,0,108,1,2,0,0
2024,0,108,1,3,0,1
2024,0,109,0,0,0,1
2024,0,109,0,1,0,0
2024,0,109,0,2,0,0
2024,0,109,0,3,0,0
2024,0,109,1,0,0,0
2024,0,109,1,1,0,0
2024,0,109,1,2,0,0
2024,0,109,1,3,0,0
2024,0,110,0,0,0,0
2024,0,110,0,1,0,0
2024,0,110,0,2,0,0
2024,0,110,0,3,0,0
2024,0,110,1,0,0,0
2024,0,110,1,1,0,0
2024,0,110,1,2,0,0
2024,0,110,1,3,0,0
2024,0,111,0,0,0,0
2024,0,111,0,1,0,0
2024,0,111,0,2,0,0
2024,0,111,0,3,0,0
2024,0,111,1,0,0,0
2024,0,111,1,1,0,0
2024,0,111,1,2,0,0
2024,0,111,1,3,0,0
2024,1,0,0,0,0,3693
2024,1,0,0,1,0,590
2024,1,0,0,2,0,56
2024,1,0,0,3,0,4
2024,1,0,1,0,0,1531
2024,1,0,1,1,0,250
2024,1,0,1,2,0,31
2024,1,0,1,3,0,0
2024,1,1,0,0,0,3642
2024,1,1,0,1,0,687
2024,1,1,0,2,0,63
2024,1,1,0,3,0,5
2024,1,1,1,0,0,1490
2024,1,1,1,1,0,281
2024,1,1,1,2,0,26
2024,1,1,1,3,0,0
2024,1,2,0,0,0,3592
2024,1,2,0,1,0,669
2024,1,2,0,2,0,90
2024,1,2,0,3,0,5
2024,1,2,1,0,0,1515
2024,1,2,1,1,0,351
2024,1,2,1,2,0,29
2024,1,2,1,3,0,0
2024,1,3,0,0,136,3056
2024,1,3,0,1,111,620
2024,1,3,0,2,13,72
2024,1,3,0,3,1,7
2024,1,3,1,0,87,1314
2024,1,3,1,1,47,226
2024,1,3,1,2,7,29
2024,1,3,1,3,0,6
2024,1,4,0,0,103,3258
2024,1,4,0,1,29,668
2024,1,4,0,2,3,66
2024,1,4,0,3,1,7
2024,1,4,1,0,64,1278
2024,1,4,1,1,34,232
2024,1,4,1,2,2,29
2024,1,4,1,3,0,3
2024,1,5,0,0,57,3165
2024,1,5,0,1,18,777
2024,1,5,0,2,2,92
2024,1,5,0,3,0,8
2024,1,5,1,0,61,1320
2024,1,5,1,1,18,296
2024,1,5,1,2,2,49
2024,1,5,1,3,0,5
2024,1,6,0,0,51,3263
2024,1,6,0,1,16,874
2024,1,6,0,2,4,142
2024,1,6,0,3,1,12
2024,1,6,1,0,32,1230
2024,1,6,1,1,22,339
2024,1,6,1,2,3,55
2024,1,6,1,3,0,6
2024,1,7,0,0,31,3281
2024,1,7,0,1,15,910
2024,1,7,0,2,3,135
2024,1,7,0,3,0,12
2024,1,7,1,0,25,1183
2024,1,7,1,1,12,362
2024,1,7,1,2,0,65
2024,1,7,1,3,0,8
2024,1,8,0,0,23,3120
2024,1,8,0,1,6,971
2024,1,8,0,2,3,167
2024,1,8,0,3,0,14
2024,1,8,1,0,26,1196
2024,1,8,1,1,4,364
2024,1,8,1,2,0,58
2024,1,8,1,3,1,9
2024,1,9,0,0,15,3075
2024,1,9,0,1,4,1025
2024,1,9,0,2,0,215
2024,1,9,0,3,0,28
2024,1,9,1,0,20,1188
2024,1,9,1,1,3,444
2024,1,9,1,2,0,67
2024,1,9,1,3,0,9
2024,1,10,0,0,14,2904
2024,1,10,0,1,2,1077
2024,1,10,0,2,0,225
2024,1,10,0,3,0,20
2024,1,10,1,0,10,1126
2024,1,10,1,1,8,395
2024,1,10,1,2,3,62
2024,1,10,1,3,1,14
2024,1,11,0,0,13,2878
2024,1,11,0,1,3,1106
2024,1,11,0,2,1,251
2024,1,11,0,3,1,29
2024,1,11,1,0,18,1050
2024,1,11,1,1,10,391
2024,1,11,1,2,1,103
2024,1,11,1,3,0,16
2024,1,12,0,0,8,2746
2024,1,12,0,1,2,1236
2024,1,12,0,2,0,277
2024,1,12,0,3,1,44
2024,1,12,1,0,5,951
2024,1,12,1,1,2,415
2024,1,12,1,2,1,102
2024,1,12,1,3,0,7
2024,1,13,0,0,7,2611
2024,1,13,0,1,0,1263
2024,1,13,0,2,0,333
2024,1,13,0,3,0,69
2024,1,13,1,0,7,933
2024,1,13,1,1,6,455
2024,1,13,1,2,1,114
2024,1,13,1,3,0,14
2024,1,14,0,0,5,2605
2024,1,14,0,1,2,1257
2024,1,14,0,2,1,311
2024,1,14,0,3,0,61
2024,1,14,1,0,9,980
2024,1,14,1,1,6,425
2024,1,14,1,2,1,110
2024,1,14,1,3,0,15
2024,1,15,0,0,11,2463
2024,1,15,0,1,3,1325
2024,1,15,0,2,1,405
2024,1,15,0,3,0,86
2024,1,15,1,0,1,852
2024,1,15,1,1,3,470
2024,1,15,1,2,1,158
2024,1,15,1,3,0,30
2024,1,16,0,0,5,2283
2024,1,16,0,1,3,1324
2024,1,16,0,2,0,453
2024,1,16,0,3,0,79
2024,1,16,1,0,2,857
2024,1,16,1,1,2,467
2024,1,16,1,2,0,180
2024,1,16,1,3,0,44
2024,1,17,0,0,4,2195
2024,1,17,0,1,5,1380
2024,1,17,0,2,2,530
2024,1,17,0,3,0,140
2024,1,17,1,0,6,784
2024,1,17,1,1,4,525
2024,1,17,1,2,1,175
2024,1,17,1,3,0,27
2024,1,18,0,0,8,2146
2024,1,18,0,1,4,1497
2024,1,18,0,2,0,511
2024,1,18,0,3,0,144
2024,1,18,1,0,2,774
2024,1,18,1,1,6,574
2024,1,18,1,2,0,215
2024,1,18,1,3,0,51
2024,1,19,0,0,5,2087
2024,1,19,0,1,2,1598
2024,1,19,0,2,2,608
2024,1,19,0,3,1,152
2024,1,19,1,0,3,798
2024,1,19,1,1,1,573
2024,1,19,1,2,1,219
2024,1,19,1,3,0,48
2024,1,20,0,0,3,2003
2024,1,20,0,1,3,1687
2024,1,20,0,2,2,693
2024,1,20,0,3,0,203
2024,1,20,1,0,2,766
2024,1,20,1,1,2,641
2024,1,20,1,2,1,252
2024,1,20,1,3,0,77
2024,1,21,0,0,4,1918
2024,1,21,0,1,2,1664
2024,1,21,0,2,4,778
2024,1,21,0,3,0,211
2024,1,21,1,0,4,763
2024,1,21,1,1,3,617
2024,1,21,1,2,2,285
2024,1,21,1,3,2,94
2024,1,22,0,0,3,1870
2024,1,22,0,1,6,1719
2024,1,22,0,2,2,745
2024,1,22,0,3,0,236
2024,1,22,1,0,0,693
2024,1,22,1,1,3,626
2024,1,22,1,2,1,257
2024,1,22,1,3,1,88
2024,1,23,0,0,7,1797
2024,1,23,0,1,4,1716
2024,1,23,0,2,1,867
2024,1,23,0,3,1,287
2024,1,23,1,0,1,669
2024,1,23,1,1,3,614
2024,1,23,1,2,0,306
2024,1,23,1,3,0,105
2024,1,24,0,0,4,1750
2024,1,24,0,1,3,1758
2024,1,24,0,2,1,924
2024,1,24,0,3,1,304
2024,1,24,1,0,4,706
2024,1,24,1,1,2,689
2024,1,24,1,2,1,351
2024,1,24,1,3,1,109
2024,1,25,0,0,5,1830
2024,1,25,0,1,6,1789
2024,1,25,0,2,4,937
2024,1,25,0,3,0,350
2024,1,25,1,0,2,667
2024,1,25,1,1,3,654
2024,1,25,1,2,1,378
2024,1,25,1,3,1,143
2024,1,26,0,0,0,1875
2024,1,26,0,1,2,1827
2024,1,26,0,2,2,982
2024,1,26,0,3,0,287
2024,1,26,1,0,5,623
2024,1,26,1,1,2,630
2024,1,26,1,2,1,347
2024,1,26,1,3,2,123
2024,1,27,0,0,1,1777
2024,1,27,0,1,7,1763
2024,1,27,0,2,5,994
2024,1,27,0,3,0,343
2024,1,27,1,0,4,723
2024,1,27,1,1,5,629
2024,1,27,1,2,2,346
2024,1,27,1,3,0,123
2024,1,28,0,0,2,1770
2024,1,28,0,1,2,1893
2024,1,28,0,2,2,1039
2024,1,28,0,3,1,333
2024,1,28,1,0,6,698
2024,1,28,1,1,2,678
2024,1,28,1,2,2,390
2024,1,28,1,3,2,129
2024,1,29,0,0,0,1936
2024,1,29,0,1,6,1881
2024,1,29,0,2,3,983
2024,1,29,0,3,2,378
2024,1,29,1,0,4,697
2024,1,29,1,1,2,735
2024,1,29,1,2,1,367
2024,1,29,1,3,0,130
2024,1,30,0,0,8,1914
2024,1,30,0,1,3,1901
2024,1,30,0,2,3,1017
2024,1,30,0,3,0,343
2024,1,30,1,0,4,727
2024,1,30,1,1,7,690
2024,1,30,1,2,1,404
2024,1,30,1,3,2,114
2024,1,31,0,0,4,1915
2024,1,31,0,1,6,1911
2024,1,31,0,2,3,1012
2024,1,31,0,3,1,360
2024,1,31,1,0,4,750
2024,1,31,1,1,3,757
2024,1,31,1,2,2,398
2024,1,31,1,3,1,148
2024,1,32,0,0,6,1854
2024,1,32,0,1,2,2031
2024,1,32,0,2,1,1012
2024,1,32,0,3,0,343
2024,1,32,1,0,5,721
2024,1,32,1,1,4,752
2024,1,32,1,2,1,402
2024,1,32,1,3,1,135
2024,1,33,0,0,4,1894
2024,1,33,0,1,5,2009
2024,1,33,0,2,0,1062
2024,1,33,0,3,2,390
2024,1,33,1,0,3,703
2024,1,33,1,1,5,747
2024,1,33,1,2,1,357
2024,1,33,1,3,2,148
2024,1,34,0,0,4,1963
2024,1,34,0,1,7,2027
2024,1,34,0,2,1,1063
2024,1,34,0,3,2,380
2024,1,34,1,0,6,718
2024,1,34,1,1,3,758
2024,1,34,1,2,3,381
2024,1,34,1,3,1,151
2024,1,35,0,0,4,1886
2024,1,35,0,1,5,1954
2024,1,35,0,2,5,1001
2024,1,35,0,3,1,318
2024,1,35,1,0,2,723
2024,1,35,1,1,4,733
2024,1,35,1,2,2,391
2024,1,35,1,3,0,138
2024,1,36,0,0,8,1800
2024,1,36,0,1,4,1899
2024,1,36,0,2,1,1020
2024,1,36,0,3,1,343
2024,1,36,1,0,4,681
2024,1,36,1,1,2,697
2024,1,36,1,2,0,377
2024,1,36,1,3,1,146
2024,1,37,0,0,7,1790
2024,1,37,0,1,2,1906
2024,1,37,0,2,3,1039
2024,1,37,0,3,0,357
2024,1,37,1,0,0,682
2024,1,37,1,1,3,697
2024,1,37,1,2,3,376
2024,1,37,1,3,1,118
2024,1,38,0,0,6,1801
2024,1,38,0,1,1,1831
2024,1,38,0,2,1,1090
2024,1,38,0,3,1,375
2024,1,38,1,0,2,663
2024,1,38,1,1,5,712
2024,1,38,1,2,4,354
2024,1,38,1,3,1,126
2024,1,39,0,0,8,1872
2024,1,39,0,1,6,1868
2024,1,39,0,2,2,1001
2024,1,39,0,3,0,362
2024,1,39,1,0,2,666
2024,1,39,1,1,2,681
2024,1,39,1,2,0,389
2024,1,39,1,3,3,124
2024,1,40,0,0,3,1845
2024,1,40,0,1,5,1868
2024,1,40,0,2,4,1014
2024,1,40,0,3,2,335
2024,1,40,1,0,6,670
2024,1,40,1,1,7,678
2024,1,40,1,2,3,380
2024,1,40,1,3,1,139
2024,1,41,0,0,6,1796
2024,1,41,0,1,5,1845
2024,1,41,0,2,2,1042
2024,1,41,0,3,0,339
2024,1,41,1,0,6,689
2024,1,41,1,1,5,657
2024,1,41,1,2,1,319
2024,1,41,1,3,2,126
2024,1,42,0,0,7,1711
2024,1,42,0,1,7,1910
2024,1,42,0,2,1,1001
2024,1,42,0,3,0,341
2024,1,42,1,0,7,639
2024,1,42,1,1,8,694
2024,1,42,1,2,2,368
2024,1,42,1,3,0,108
2024,1,43,0,0,7,1726
2024,1,43,0,1,9,1788
2024,1,43,0,2,1,921
2024,1,43,0,3,2,357
2024,1,43,1,0,1,674
2024,1,43,1,1,3,677
2024,1,43,1,2,2,365
2024,1,43,1,3,0,114
2024,1,44,0,0,7,1727
2024,1,44,0,1,2,1770
2024,1,44,0,2,4,987
2024,1,44,0,3,0,328
2024,1,44,1,0,5,666
2024,1,44,1,1,2,637
2024,1,44,1,2,5,340
2024,1,44,1,3,0,130
2024,1,45,0,0,4,1728
2024,1,45,0,1,4,1697
2024,1,45,0,2,1,940
2024,1,45,0,3,0,310
2024,1,45,1,0,2,555
2024,1,45,1,1,5,686
2024,1,45,1,2,0,330
2024,1,45,1,3,1,119
2024,1,46,0,0,5,1655
2024,1,46,0,1,9,1706
2024,1,46,0,2,2,933
2024,1,46,0,3,0,278
2024,1,46,1,0,2,611
2024,1,46,1,1,4,630
2024,1,46,1,2,2,312
2024,1,46,1,3,1,111
2024,1,47,0,0,8,1678
2024,1,47,0,1,2,1776
2024,1,47,0,2,1,897
2024,1,47,0,3,1,304
2024,1,47,1,0,6,602
