year,age,sex,province,prob
2015,55,F,BC,0.989127571453058
2015,55,M,BC,0.99941993075481
2015,56,F,BC,0.9890713570344672
2015,56,M,BC,0.9987980884885692
2015,57,F,BC,0.9891606154609623
2015,57,M,BC,0.9974432807276822
2015,58,F,BC,0.9894527977820308
2015,58,M,BC,0.9952149094100368
2015,59,F,BC,0.9900133771838884
2015,59,M,BC,0.9919527895911052
2015,60,F,BC,0.990915874533004
2015,60,M,BC,0.9874738557556122
2015,61,F,BC,0.9922406642904074
2015,61,M,BC,0.9815681442862022
2015,62,F,BC,0.9940719223157428
2015,62,M,BC,0.9739937509047336
2015,63,F,BC,0.9796724319564878
2015,63,M,BC,0.9790157081640612
2015,64,F,BC,0.9796724319564878
2015,64,M,BC,0.9790157081640612
2015,65,F,BC,0.9796724319564878
2015,65,M,BC,0.9790157081640612
2015,66,F,BC,0.9796724319564878
2015,66,M,BC,0.9790157081640612
2015,67,F,BC,0.9796724319564878
2015,67,M,BC,0.9790157081640612
2015,68,F,BC,0.9796724319564878
2015,68,M,BC,0.9790157081640612
2015,69,F,BC,0.9796724319564878
2015,69,M,BC,0.9790157081640612
2015,70,F,BC,0.9796724319564878
2015,70,M,BC,0.9790157081640612
2015,71,F,BC,0.9796724319564878
2015,71,M,BC,0.9790157081640612
2015,72,F,BC,0.9796724319564878
2015,72,M,BC,0.9790157081640612
2015,73,F,BC,0.9796724319564878
2015,73,M,BC,0.9790157081640612
2015,74,F,BC,0.9796724319564878
2015,74,M,BC,0.9790157081640612
2015,75,F,BC,0.9796724319564878
2015,75,M,BC,0.9790157081640612
2015,76,F,BC,0.9796724319564878
2015,76,M,BC,0.9790157081640612
2015,77,F,BC,0.9796724319564878
2015,77,M,BC,0.9790157081640612
2015,78,F,BC,0.9796724319564878
2015,78,M,BC,0.9790157081640612
2015,79,F,BC,0.9796724319564878
2015,79,M,BC,0.9790157081640612
2015,80,F,BC,0.9796724319564878
2015,80,M,BC,0.9790157081640612
2015,81,F,BC,0.9796724319564878
2015,81,M,BC,0.9790157081640612
2015,82,F,BC,0.9796724319564878
2015,82,M,BC,0.9790157081640612
2015,83,F,BC,0.9796724319564878
2015,83,M,BC,0.9790157081640612
2015,84,F,BC,0.9796724319564878
2015,84,M,BC,0.9790157081640612
2015,85,F,BC,0.9796724319564878
2015,85,M,BC,0.9790157081640612
2015,86,F,BC,0.9796724319564878
2015,86,M,BC,0.9790157081640612
2015,87,F,BC,0.9796724319564878
2015,87,M,BC,0.9790157081640612
2015,88,F,BC,0.9796724319564878
2015,88,M,BC,0.9790157081640612
2015,89,F,BC,0.9796724319564878
2015,89,M,BC,0.9790157081640612
2015,90,F,BC,0.9796724319564878
2015,90,M,BC,0.9790157081640612
2015,91,F,BC,0.9796724319564878
2015,91,M,BC,0.9790157081640612
2015,92,F,BC,0.9796724319564878
2015,92,M,BC,0.9790157081640612
2015,93,F,BC,0.9796724319564878
2015,93,M,BC,0.9790157081640612
2015,94,F,BC,0.9796724319564878
2015,94,M,BC,0.9790157081640612
2015,95,F,BC,0.9796724319564878
2015,95,M,BC,0.9790157081640612
2015,96,F,BC,0.9796724319564878
2015,96,M,BC,0.9790157081640612
2015,97,F,BC,0.9796724319564878
2015,97,M,BC,0.9790157081640612
2015,98,F,BC,0.9796724319564878
2015,98,M,BC,0.9790157081640612
2015,99,F,BC,0.9796724319564878
2015,99,M,BC,0.9790157081640612
2015,100,F,BC,0.9796724319564878
2015,100,M,BC,0.9790157081640612
2015,101,F,BC,0.9796724319564878
2015,101,M,BC,0.9790157081640612
2015,102,F,BC,0.9796724319564878
2015,102,M,BC,0.9790157081640612
2015,103,F,BC,0.9796724319564878
2015,103,M,BC,0.9790157081640612
2015,104,F,BC,0.9796724319564878
2015,104,M,BC,0.9790157081640612
2015,105,F,BC,0.9796724319564878
2015,105,M,BC,0.9790157081640612
2015,106,F,BC,0.9796724319564878
2015,106,M,BC,0.9790157081640612
2015,107,F,BC,0.9796724319564878
2015,107,M,BC,0.9790157081640612
2015,108,F,BC,0.9796724319564878
2015,108,M,BC,0.9790157081640612
2015,109,F,BC,0.9796724319564878
2015,109,M,BC,0.9790157081640612
2015,110,F,BC,0.9796724319564878
2015,110,M,BC,0.9790157081640612
2016,4,F,BC,0.5925210223820728
2016,4,M,BC,0.5576870440888135
2016,5,F,BC,0.8341161962250712
2016,5,M,BC,0.8216825249887101
2016,6,F,BC,0.9386346944308942
2016,6,M,BC,0.9330290667191043
2016,7,F,BC,0.982230385000718
2016,7,M,BC,0.9783229999645104
2016,8,F,BC,0.997718319702138
2016,8,M,BC,0.9940653425393448
2016,9,F,BC,1.0
2016,9,M,BC,0.9964881617854194
2016,10,F,BC,0.9964738052228752
2016,10,M,BC,0.9931284235058078
2016,11,F,BC,0.9904467625969108
2016,11,M,BC,0.987593453460931
2016,12,F,BC,0.983779539267804
2016,12,M,BC,0.9816318500301106
2016,13,F,BC,0.977363768284988
2016,13,M,BC,0.9760784350015608
2016,14,F,BC,0.9716255099527904
2016,14,M,BC,0.971304728379526
2016,15,F,BC,0.966741788138632
2016,15,M,BC,0.9674422148958616
2016,16,F,BC,0.962754971996702
2016,16,M,BC,0.9644968462120014
2016,17,F,BC,0.959635182526511
2016,17,M,BC,0.9624095340155224
2016,18,F,BC,0.9573153397352264
2016,18,M,BC,0.961088944764651
2016,19,F,BC,0.9557113502069154
2016,19,M,BC,0.9604296922507134
2016,20,F,BC,0.9547339713653964
2016,20,M,BC,0.960322657119079
2016,21,F,BC,0.9542958517348804
2016,21,M,BC,0.9606609890061
2016,22,F,BC,0.9543156544416712
2016,22,M,BC,0.9613437137464405
2016,23,F,BC,0.95472031932416
2016,23,M,BC,0.962278000890725
2016,24,F,BC,0.9554460605923516
2016,24,M,BC,0.9633806712915206
2016,25,F,BC,0.956438455054209
2016,25,M,BC,0.9645792547977368
2016,26,F,BC,0.957651855930016
2016,26,M,BC,0.9658127497250304
2016,27,F,BC,0.9590483153955236
2016,27,M,BC,0.9670321402472578
2016,28,F,BC,0.9605961822256014
2016,28,M,BC,0.968200670354621
2016,29,F,BC,0.962268537710257
2016,29,M,BC,0.969293841080803
2016,30,F,BC,0.9640416292110136
2016,30,M,BC,0.970299085146978
2016,31,F,BC,0.9658934478767376
2016,31,M,BC,0.9712150766781508
2016,32,F,BC,0.9678025716963766
2016,32,M,BC,0.9720506506564506
2016,33,F,BC,0.9697473580792384
2016,33,M,BC,0.9728233342854956
2016,34,F,BC,0.9717055256295586
2016,34,M,BC,0.9735575264521272
2016,35,F,BC,0.9736541186964808
2016,35,M,BC,0.9742823969998908
2016,36,F,BC,0.9755698069302114
2016,36,M,BC,0.9750296090689564
2016,37,F,BC,0.9774294406888868
2016,37,M,BC,0.9758309900819092
2016,38,F,BC,0.9792107649186588
2016,38,M,BC,0.9767162860179284
2016,39,F,BC,0.9808931898598552
2016,39,M,BC,0.9777111273354314
2016,40,F,BC,0.9824585251781056
2016,40,M,BC,0.9788353136018112
2016,41,F,BC,0.9838916018310934
2016,41,M,BC,0.9801014902866224
2016,42,F,BC,0.9851807293152308
2016,42,M,BC,0.9815142498893256
2016,43,F,BC,0.9863179610582692
2016,43,M,BC,0.9830696462602276
2016,44,F,BC,0.9872991644354902
2016,44,M,BC,0.9847550712996896
2016,45,F,BC,0.988123911984072
2016,45,M,BC,0.9865494118937388
2016,46,F,BC,0.9887952257517488
2016,46,M,BC,0.988423385008382
2016,47,F,BC,0.9893192171747922
2016,47,M,BC,0.990339941373719
2016,48,F,BC,0.989704670958898
2016,48,M,BC,0.992254632280693
2016,49,F,BC,0.9899626240161178
2016,49,M,BC,0.9941158473059613
2016,50,F,BC,0.9901059905065698
2016,50,M,BC,0.9958648499618038
2016,51,F,BC,0.9901492820913668
2016,51,M,BC,0.9974355597153398
2016,52,F,BC,0.9901084687409636
2016,52,M,BC,0.9987540491267682
2016,53,F,BC,0.990001019220324
2016,53,M,BC,0.999737741160789
2016,54,F,BC,0.9898461500933144
2016,54,M,BC,1.0
2016,55,F,BC,0.9896652950589504
2016,55,M,BC,1.0
2016,56,F,BC,0.9894827788375667
2016,56,M,BC,0.9996991035595792
2016,57,F,BC,0.98932663698477
2016,57,M,BC,0.998299547907115
2016,58,F,BC,0.9892294601424508
2016,58,M,BC,0.9959727117560184
2016,59,F,BC,0.9892290550823396
2016,59,M,BC,0.9925492984833564
2016,60,F,BC,0.9893686065923069
2016,60,M,BC,0.9878358783198248
2016,61,F,BC,0.9896959036695574
2016,61,M,BC,0.9816102230845348
2016,62,F,BC,0.9902610847851592
2016,62,M,BC,0.9736152082030756
2016,63,F,BC,0.979255232462711
2016,63,M,BC,0.981603216386949
2016,64,F,BC,0.979255232462711
2016,64,M,BC,0.981603216386949
2016,65,F,BC,0.979255232462711
2016,65,M,BC,0.981603216386949
2016,66,F,BC,0.979255232462711
2016,66,M,BC,0.981603216386949
2016,67,F,BC,0.979255232462711
2016,67,M,BC,0.981603216386949
2016,68,F,BC,0.979255232462711
2016,68,M,BC,0.981603216386949
2016,69,F,BC,0.979255232462711
2016,69,M,BC,0.981603216386949
2016,70,F,BC,0.979255232462711
2016,70,M,BC,0.981603216386949
2016,71,F,BC,0.979255232462711
2016,71,M,BC,0.981603216386949
2016,72,F,BC,0.979255232462711
2016,72,M,BC,0.981603216386949
2016,73,F,BC,0.979255232462711
2016,73,M,BC,0.981603216386949
2016,74,F,BC,0.979255232462711
2016,74,M,BC,0.981603216386949
2016,75,F,BC,0.979255232462711
2016,75,M,BC,0.981603216386949
2016,76,F,BC,0.979255232462711
2016,76,M,BC,0.981603216386949
2016,77,F,BC,0.979255232462711
2016,77,M,BC,0.981603216386949
2016,78,F,BC,0.979255232462711
2016,78,M,BC,0.981603216386949
2016,79,F,BC,0.979255232462711
2016,79,M,BC,0.981603216386949
2016,80,F,BC,0.979255232462711
2016,80,M,BC,0.981603216386949
2016,81,F,BC,0.979255232462711
2016,81,M,BC,0.981603216386949
2016,82,F,BC,0.979255232462711
2016,82,M,BC,0.981603216386949
2016,83,F,BC,0.979255232462711
2016,83,M,BC,0.981603216386949
2016,84,F,BC,0.979255232462711
2016,84,M,BC,0.981603216386949
2016,85,F,BC,0.979255232462711
2016,85,M,BC,0.981603216386949
2016,86,F,BC,0.979255232462711
2016,86,M,BC,0.981603216386949
2016,87,F,BC,0.979255232462711
2016,87,M,BC,0.981603216386949
2016,88,F,BC,0.979255232462711
2016,88,M,BC,0.981603216386949
2016,89,F,BC,0.979255232462711
2016,89,M,BC,0.981603216386949
2016,90,F,BC,0.979255232462711
2016,90,M,BC,0.981603216386949
2016,91,F,BC,0.979255232462711
2016,91,M,BC,0.981603216386949
2016,92,F,BC,0.979255232462711
2016,92,M,BC,0.981603216386949
2016,93,F,BC,0.979255232462711
2016,93,M,BC,0.981603216386949
2016,94,F,BC,0.979255232462711
2016,94,M,BC,0.981603216386949
2016,95,F,BC,0.979255232462711
2016,95,M,BC,0.981603216386949
2016,96,F,BC,0.979255232462711
2016,96,M,BC,0.981603216386949
2016,97,F,BC,0.979255232462711
2016,97,M,BC,0.981603216386949
2016,98,F,BC,0.979255232462711
2016,98,M,BC,0.981603216386949
2016,99,F,BC,0.979255232462711
2016,99,M,BC,0.981603216386949
2016,100,F,BC,0.979255232462711
2016,100,M,BC,0.981603216386949
2016,101,F,BC,0.979255232462711
2016,101,M,BC,0.981603216386949
2016,102,F,BC,0.979255232462711
2016,102,M,BC,0.981603216386949
2016,103,F,BC,0.979255232462711
2016,103,M,BC,0.981603216386949
2016,104,F,BC,0.979255232462711
2016,104,M,BC,0.981603216386949
2016,105,F,BC,0.979255232462711
2016,105,M,BC,0.981603216386949
2016,106,F,BC,0.979255232462711
2016,106,M,BC,0.981603216386949
2016,107,F,BC,0.979255232462711
2016,107,M,BC,0.981603216386949
2016,108,F,BC,0.979255232462711
2016,108,M,BC,0.981603216386949
2016,109,F,BC,0.979255232462711
2016,109,M,BC,0.981603216386949
2016,110,F,BC,0.979255232462711
2016,110,M,BC,0.981603216386949
2017,4,F,BC,0.5681051669529954
2017,4,M,BC,0.5225073554227913
2017,5,F,BC,0.8182625396330053
2017,5,M,BC,0.798567674172923
2017,6,F,BC,0.927640566013787
2017,6,M,BC,0.91742984548804
2017,7,F,BC,0.9741435673673108
2017,7,M,BC,0.9674677472582544
2017,8,F,BC,0.9914715225532748
2017,8,M,BC,0.986298996516028
2017,9,F,BC,0.9950617169175716
2017,9,M,BC,0.99080397087606
2017,10,F,BC,0.9923213512010514
2017,10,M,BC,0.988892173816824
2017,11,F,BC,0.9869274336857344
2017,11,M,BC,0.984388630860439
2017,12,F,BC,0.980739583183874
2017,12,M,BC,0.9791730570722004
2017,13,F,BC,0.9746955348971832
2017,13,M,BC,0.974162278780448
2017,14,F,BC,0.969249951605929
2017,14,M,BC,0.9697813164400696
2017,15,F,BC,0.964598357028744
2017,15,M,BC,0.966198156623386
2017,16,F,BC,0.960795613159966
2017,16,M,BC,0.9634448150739062
2017,17,F,BC,0.9578206514919057
2017,17,M,BC,0.9614816591170164
2017,18,F,BC,0.9556128678319568
2017,18,M,BC,0.9602324878071096
2017,19,F,BC,0.9540931053146274
2017,19,M,BC,0.9596041134879952
2017,20,F,BC,0.9531759970519504
2017,20,M,BC,0.9594975343098904
2017,21,F,BC,0.9527773028505104
2017,21,M,BC,0.9598144591080624
2017,22,F,BC,0.9528182278177404
2017,22,M,BC,0.960461228411728
2017,23,F,BC,0.9532278275440936
2017,23,M,BC,0.9613512615621363
2017,24,F,BC,0.953944126773722
2017,24,M,BC,0.962406658599399
2017,25,F,BC,0.9549143233219356
2017,25,M,BC,0.9635593014559468
2017,26,F,BC,0.9560943191050332
2017,26,M,BC,0.9647516323938128
2017,27,F,BC,0.9574477605969962
2017,27,M,BC,0.9659371869267864
2017,28,F,BC,0.9589447486070992
2017,28,M,BC,0.9670808969182648
2017,29,F,BC,0.9605603706192912
2017,29,M,BC,0.9681591434860292
2017,30,F,BC,0.9622732040709988
2017,30,M,BC,0.969159521977296
2017,31,F,BC,0.9640639274028135
2017,31,M,BC,0.9700802791265588
2017,32,F,BC,0.9659141536587698
2017,32,M,BC,0.9709293933037614
2017,33,F,BC,0.9678055690057292
2017,33,M,BC,0.9717232901481776
2017,34,F,BC,0.969719418976264
2017,34,M,BC,0.9724852147346094
2017,35,F,BC,0.9716363435821044
2017,35,M,BC,0.973243313641674
2017,36,F,BC,0.9735365242521954
2017,36,M,BC,0.9740285110853956
2017,37,F,BC,0.9754000756206384
2017,37,M,BC,0.974872287730749
2017,38,F,BC,0.9772075966596736
2017,38,M,BC,0.9758044846600866
2017,39,F,BC,0.978940789567237
2017,39,M,BC,0.9768512554729202
2017,40,F,BC,0.9805830602195432
2017,40,M,BC,0.978033275850652
2017,41,F,BC,0.982120028401254
2017,41,M,BC,0.9793642935965255
2017,42,F,BC,0.9835398961109966
2017,42,M,BC,0.9808500666003426
2017,43,F,BC,0.98483364457219
2017,43,M,BC,0.9824876961892652
2017,44,F,BC,0.9859950521872524
2017,44,M,BC,0.9842653242118468
2017,45,F,BC,0.9870205444138996
2017,45,M,BC,0.986162128823946
2017,46,F,BC,0.9879089012254564
2017,46,M,BC,0.9881485299383342
2017,47,F,BC,0.9886608581301024
2017,47,M,BC,0.9901865025817048
2017,48,F,BC,0.9892786430215006
2017,48,M,BC,0.9922298950431704
2017,49,F,BC,0.989765494158648
2017,49,M,BC,0.9942246571269744
2017,50,F,BC,0.9901252051701211
2017,50,M,BC,0.9961088992822926
2017,51,F,BC,0.9903617418228524
2017,51,M,BC,0.9978127224882496
2017,52,F,BC,0.9904789726612268
2017,52,M,BC,0.9992577780362436
2017,53,F,BC,0.9904805511725916
2017,53,M,BC,1.0
2017,54,F,BC,0.9903699797465776
2017,54,M,BC,1.0
2017,55,F,BC,0.9901508733131884
2017,55,M,BC,1.0
2017,56,F,BC,0.9898274201211504
2017,56,M,BC,1.0
2017,57,F,BC,0.9894050047378244
2017,57,M,BC,0.9991487887374044
2017,58,F,BC,0.9888909097175528
2017,58,M,BC,0.996789792507819
2017,59,F,BC,0.98829494394296
2017,59,M,BC,0.993283655029149
2017,60,F,BC,0.9876297566653062
2017,60,M,BC,0.988428257673112
2017,61,F,BC,0.9869104921728804
2017,61,M,BC,0.9819912280849808
2017,62,F,BC,0.9861533368877664
2017,62,M,BC,0.97370294658703
2017,63,F,BC,0.9786927071314458
2017,63,M,BC,0.9841099330072696
2017,64,F,BC,0.9786927071314458
2017,64,M,BC,0.9841099330072696
2017,65,F,BC,0.9786927071314458
2017,65,M,BC,0.9841099330072696
2017,66,F,BC,0.9786927071314458
2017,66,M,BC,0.9841099330072696
2017,67,F,BC,0.9786927071314458
2017,67,M,BC,0.9841099330072696
2017,68,F,BC,0.9786927071314458
2017,68,M,BC,0.9841099330072696
2017,69,F,BC,0.9786927071314458
2017,69,M,BC,0.9841099330072696
2017,70,F,BC,0.9786927071314458
2017,70,M,BC,0.9841099330072696
2017,71,F,BC,0.9786927071314458
2017,71,M,BC,0.9841099330072696
2017,72,F,BC,0.9786927071314458
2017,72,M,BC,0.9841099330072696
2017,73,F,BC,0.9786927071314458
2017,73,M,BC,0.9841099330072696
2017,74,F,BC,0.9786927071314458
2017,74,M,BC,0.9841099330072696
2017,75,F,BC,0.9786927071314458
2017,75,M,BC,0.9841099330072696
2017,76,F,BC,0.9786927071314458
2017,76,M,BC,0.9841099330072696
2017,77,F,BC,0.9786927071314458
2017,77,M,BC,0.9841099330072696
2017,78,F,BC,0.9786927071314458
2017,78,M,BC,0.9841099330072696
2017,79,F,BC,0.9786927071314458
2017,79,M,BC,0.9841099330072696
2017,80,F,BC,0.9786927071314458
2017,80,M,BC,0.9841099330072696
2017,81,F,BC,0.9786927071314458
2017,81,M,BC,0.9841099330072696
2017,82,F,BC,0.9786927071314458
2017,82,M,BC,0.9841099330072696
2017,83,F,BC,0.9786927071314458
2017,83,M,BC,0.9841099330072696
2017,84,F,BC,0.9786927071314458
2017,84,M,BC,0.9841099330072696
2017,85,F,BC,0.9786927071314458
2017,85,M,BC,0.9841099330072696
2017,86,F,BC,0.9786927071314458
2017,86,M,BC,0.9841099330072696
2017,87,F,BC,0.9786927071314458
2017,87,M,BC,0.9841099330072696
2017,88,F,BC,0.9786927071314458
2017,88,M,BC,0.9841099330072696
2017,89,F,BC,0.9786927071314458
2017,89,M,BC,0.9841099330072696
2017,90,F,BC,0.9786927071314458
2017,90,M,BC,0.9841099330072696
2017,91,F,BC,0.9786927071314458
2017,91,M,BC,0.9841099330072696
2017,92,F,BC,0.9786927071314458
2017,92,M,BC,0.9841099330072696
2017,93,F,BC,0.9786927071314458
2017,93,M,BC,0.9841099330072696
2017,94,F,BC,0.9786927071314458
2017,94,M,BC,0.9841099330072696
2017,95,F,BC,0.9786927071314458
2017,95,M,BC,0.9841099330072696
2017,96,F,BC,0.9786927071314458
2017,96,M,BC,0.9841099330072696
2017,97,F,BC,0.9786927071314458
2017,97,M,BC,0.9841099330072696
2017,98,F,BC,0.9786927071314458
2017,98,M,BC,0.9841099330072696
2017,99,F,BC,0.9786927071314458
2017,99,M,BC,0.9841099330072696
2017,100,F,BC,0.9786927071314458
2017,100,M,BC,0.9841099330072696
2017,101,F,BC,0.9786927071314458
2017,101,M,BC,0.9841099330072696
2017,102,F,BC,0.9786927071314458
2017,102,M,BC,0.9841099330072696
2017,103,F,BC,0.9786927071314458
2017,103,M,BC,0.9841099330072696
2017,104,F,BC,0.9786927071314458
2017,104,M,BC,0.9841099330072696
2017,105,F,BC,0.9786927071314458
2017,105,M,BC,0.9841099330072696
2017,106,F,BC,0.9786927071314458
2017,106,M,BC,0.9841099330072696
2017,107,F,BC,0.9786927071314458
2017,107,M,BC,0.9841099330072696
2017,108,F,BC,0.9786927071314458
2017,108,M,BC,0.9841099330072696
2017,109,F,BC,0.9786927071314458
2017,109,M,BC,0.9841099330072696
2017,110,F,BC,0.9786927071314458
2017,110,M,BC,0.9841099330072696
2018,4,F,BC,0.5405555326364
2018,4,M,BC,0.483475863284577
2018,5,F,BC,0.799893893051931
2018,5,M,BC,0.7724625101763722
2018,6,F,BC,0.9147299403552244
2018,6,M,BC,0.8995922660061781
2018,7,F,BC,0.964618336861749
2018,7,M,BC,0.954943686750944
2018,8,F,BC,0.9841511068362488
2018,8,M,BC,0.9772828333817886
2018,9,F,BC,0.9892480483786938
2018,9,M,BC,0.9841807220917016
2018,10,F,BC,0.9875828459493288
2018,10,M,BC,0.9839524204267848
2018,11,F,BC,0.9829841290420106
2018,11,M,BC,0.980663363523932
2018,12,F,BC,0.9774007876749268
2018,12,M,BC,0.9763393964917474
2018,13,F,BC,0.9718250915370856
2018,13,M,BC,0.9719892082762578
2018,14,F,BC,0.9667463378141224
2018,14,M,BC,0.9680978462783792
2018,15,F,BC,0.9623829573644468
2018,15,M,BC,0.9648741888908656
2018,16,F,BC,0.9588056098547608
2018,16,M,BC,0.9623793287675464
2018,17,F,BC,0.9560045875674082
2018,17,M,BC,0.9605952046629592
2018,18,F,BC,0.9539277907090512
2018,18,M,BC,0.959462273338064
2018,19,F,BC,0.9525026632276248
2018,19,M,BC,0.958900679284866
2018,20,F,BC,0.9516491211933376
2018,20,M,BC,0.95882241310688
2018,21,F,BC,0.9512872594322948
2018,21,M,BC,0.9591384505196768
2018,22,F,BC,0.9513419150640776
2018,22,M,BC,0.9597630519543716
2018,23,F,BC,0.951745248579197
2018,23,M,BC,0.9606164362616672
2018,24,F,BC,0.9524380038113968
2018,24,M,BC,0.9616265110519006
2018,25,F,BC,0.9533698385396668
2018,25,M,BC,0.9627300413264608
2018,26,F,BC,0.9544989769893342
2018,26,M,BC,0.9638734618385224
2018,27,F,BC,0.9557913679073388
2018,27,M,BC,0.9650134320623396
2018,28,F,BC,0.9572195035630372
2018,28,M,BC,0.9661171669030576
2018,29,F,BC,0.9587610446665162
2018,29,M,BC,0.9671625363800808
2018,30,F,BC,0.9603973899548904
2018,30,M,BC,0.968137905907056
2018,31,F,BC,0.9621123185561604
2018,31,M,BC,0.9690416816890944
2018,32,F,BC,0.9638908140329124
2018,32,M,BC,0.9698815309948698
2018,33,F,BC,0.9657181507360344
2018,33,M,BC,0.970673262741548
2018,34,F,BC,0.9675792881275576
2018,34,M,BC,0.9714393775355324
2018,35,F,BC,0.9694585812542482
2018,35,M,BC,0.9722073247630152
2018,36,F,BC,0.9713397804075294
2018,36,M,BC,0.9730075334413996
2018,37,F,BC,0.9732062645536392
2018,37,M,BC,0.9738713088573068
2018,38,F,BC,0.9750414343958362
2018,38,M,BC,0.9748287043146212
2018,39,F,BC,0.9768291831973273
2018,39,M,BC,0.9759064833651496
2018,40,F,BC,0.9785543662261076
2018,40,M,BC,0.9771262810718572
2018,41,F,BC,0.9802032009279478
2018,41,M,BC,0.978503053506928
2018,42,F,BC,0.9817635468828764
2018,42,M,BC,0.9800438751241144
2018,43,F,BC,0.9832250342148678
2018,43,M,BC,0.9817471077471454
2018,44,F,BC,0.984579028671494
2018,44,M,BC,0.9836019274404052
2018,45,F,BC,0.9858184390054054
2018,45,M,BC,0.985588161263044
2018,46,F,BC,0.986937386330594
2018,46,M,BC,0.9876763588636566
2018,47,F,BC,0.98793076534814
2018,47,M,BC,0.9898280066702158
2018,48,F,BC,0.9887937339322692
2018,48,M,BC,0.9919957859959916
2018,49,F,BC,0.9895211711411684
2018,49,M,BC,0.9941237799710037
2018,50,F,BC,0.9901071450306688
2018,50,M,BC,0.9961475457025094
2018,51,F,BC,0.9905444313878036
2018,51,M,BC,0.9979939844426388
2018,52,F,BC,0.990824123061638
2018,52,M,BC,0.9995809603657724
2018,53,F,BC,0.9909353668758374
2018,53,M,BC,1.0
2018,54,F,BC,0.9908652604521776
2018,54,M,BC,1.0
2018,55,F,BC,0.9905989331774944
2018,55,M,BC,1.0
2018,56,F,BC,0.9901198216698216
2018,56,M,BC,1.0
2018,57,F,BC,0.9894101272736796
2018,57,M,BC,1.0
2018,58,F,BC,0.9884514076088088
2018,58,M,BC,0.9976803404730586
2018,59,F,BC,0.9872252024322324
2018,59,M,BC,0.9941687038186716
2018,60,F,BC,0.9857135240410408
2018,60,M,BC,0.9892616800917444
2018,61,F,BC,0.983898956100012
2018,61,M,BC,0.982718625284754
2018,62,F,BC,0.9817640115388108
2018,62,M,BC,0.9742598864837192
2018,63,F,BC,0.977996590616999
2018,63,M,BC,0.9865379045525108
2018,64,F,BC,0.977996590616999
2018,64,M,BC,0.9865379045525108
2018,65,F,BC,0.977996590616999
2018,65,M,BC,0.9865379045525108
2018,66,F,BC,0.977996590616999
2018,66,M,BC,0.9865379045525108
2018,67,F,BC,0.977996590616999
2018,67,M,BC,0.9865379045525108
2018,68,F,BC,0.977996590616999
2018,68,M,BC,0.9865379045525108
2018,69,F,BC,0.977996590616999
2018,69,M,BC,0.9865379045525108
2018,70,F,BC,0.977996590616999
2018,70,M,BC,0.9865379045525108
2018,71,F,BC,0.977996590616999
2018,71,M,BC,0.9865379045525108
2018,72,F,BC,0.977996590616999
2018,72,M,BC,0.9865379045525108
2018,73,F,BC,0.977996590616999
2018,73,M,BC,0.9865379045525108
2018,74,F,BC,0.977996590616999
2018,74,M,BC,0.9865379045525108
2018,75,F,BC,0.977996590616999
2018,75,M,BC,0.9865379045525108
2018,76,F,BC,0.977996590616999
