timepoint,province,sex,age,prob_death,se
2050-01-01 00:00:00,BC,M,49,0.0018812756307573994,0.0003340123835287289
2050-01-01 00:00:00,BC,M,50,0.0019895620229082004,0.00034387491753968896
2050-01-01 00:00:00,BC,M,51,0.0021126442881341423,0.0003390057113517577
2050-01-01 00:00:00,BC,M,52,0.002240683200366488,0.00034887830532022077
2050-01-01 00:00:00,BC,M,53,0.0023835359729126376,0.0003636735298877014
2050-01-01 00:00:00,BC,M,54,0.002541215764236165,0.0003784789436096416
2050-01-01 00:00:00,BC,M,55,0.0027137371053375806,0.0003932952326576204
2050-01-01 00:00:00,BC,M,56,0.002896183949257603,0.0003982867570286347
2050-01-01 00:00:00,BC,M,57,0.0031033694439914833,0.00040329048242044636
2050-01-01 00:00:00,BC,M,58,0.00332545269205326,0.0004083026234325748
2050-01-01 00:00:00,BC,M,59,0.0035723318000319146,0.00041824821350235915
2050-01-01 00:00:00,BC,M,60,0.0038440447567623564,0.00044297570820564926
2050-01-01 00:00:00,BC,M,61,0.004145578093979798,0.00046280800574121256
2050-01-01 00:00:00,BC,M,62,0.004472039474642208,0.0004826650534305467
2050-01-01 00:00:00,BC,M,63,0.004833382688732941,0.0005074805473389328
2050-01-01 00:00:00,BC,M,64,0.005234641627122827,0.0005274073955764053
2050-01-01 00:00:00,BC,M,65,0.005680875828001273,0.000562170003812626
2050-01-01 00:00:00,BC,M,66,0.006172209403220775,0.0005871246354782352
2050-01-01 00:00:00,BC,M,67,0.00671375022544813,0.0006220092120635769
2050-01-01 00:00:00,BC,M,68,0.007320597668127167,0.000666856062886078
2050-01-01 00:00:00,BC,M,69,0.007992996237884362,0.0007068636128741273
2050-01-01 00:00:00,BC,M,70,0.008741201047557427,0.0007568781891772983
2050-01-01 00:00:00,BC,M,71,0.00957556189632833,0.0008070406355230186
2050-01-01 00:00:00,BC,M,72,0.010511550605668359,0.0008524218312941809
2050-01-01 00:00:00,BC,M,73,0.011554771860275431,0.0009178328871408134
2050-01-01 00:00:00,BC,M,74,0.012721009217111043,0.0009636375588127849
2050-01-01 00:00:00,BC,M,75,0.014036371649056521,0.0010295991960860027
2050-01-01 00:00:00,BC,M,76,0.015507118441671052,0.0012005189670551632
2050-01-01 00:00:00,BC,M,77,0.017170191727029344,0.001327309212260914
2050-01-01 00:00:00,BC,M,78,0.019042830007055114,0.0014198382047791158
2050-01-01 00:00:00,BC,M,79,0.021158130969457952,0.0015481559245944844
2050-01-01 00:00:00,BC,M,80,0.023550064414205554,0.001737752673771619
2050-01-01 00:00:00,BC,M,81,0.026269171860695554,0.0019238542275279338
2050-01-01 00:00:00,BC,M,82,0.029352020497298372,0.0021319367727813967
2050-01-01 00:00:00,BC,M,83,0.03286820801101015,0.002372716543136318
2050-01-01 00:00:00,BC,M,84,0.03688491434414565,0.0026622702459271562
2050-01-01 00:00:00,BC,M,85,0.041478006025114846,0.002971115953716154
2050-01-01 00:00:00,BC,M,86,0.04674384107258286,0.0032745877887644646
2050-01-01 00:00:00,BC,M,87,0.05281211433129723,0.003749391195670828
2050-01-01 00:00:00,BC,M,88,0.0598104637569192,0.004217871812911766
2050-01-01 00:00:00,BC,M,89,0.06791088783519314,0.004818161761550917
2050-01-01 00:00:00,BC,M,90,0.07732971851388652,0.005534901085411741
2050-01-01 00:00:00,BC,M,91,0.08797850785618806,0.006324692633865363
2050-01-01 00:00:00,BC,M,92,0.09962345153237845,0.007384925129884686
2050-01-01 00:00:00,BC,M,93,0.11228115598721912,0.00894022759408693
2050-01-01 00:00:00,BC,M,94,0.12595254060997127,0.011410411963521631
2050-01-01 00:00:00,BC,M,95,0.14205836744828618,0.013678069204166022
2050-01-01 00:00:00,BC,M,96,0.15725955114598061,0.01645036436362017
2050-01-01 00:00:00,BC,M,97,0.17328118870208573,0.021551667042246054
2050-01-01 00:00:00,BC,M,98,0.19002839554322518,0.027770084064616892
2050-01-01 00:00:00,BC,M,99,0.2073424286099761,0.03687623798575955
2050-01-01 00:00:00,BC,M,100,0.22507298383451854,0.038548678985957215
2050-01-01 00:00:00,BC,M,101,0.24304184284536007,0.04687038141745516
2050-01-01 00:00:00,BC,M,102,0.26105578295853554,0.06738632514122361
2050-01-01 00:00:00,BC,M,103,0.2789227575324109,0.09166935811790985
2050-01-01 00:00:00,BC,M,104,0.29647157549469344,0.11243151364893406
2050-01-01 00:00:00,BC,M,105,0.3135146743478872,0.14104877571586508
2050-01-01 00:00:00,BC,M,106,0.3299195310839045,0.14899974032946353
2050-01-01 00:00:00,BC,M,107,0.34553705639503995,0.5616701419853959
2050-01-01 00:00:00,BC,M,108,0.3602943732330001,0.5639404839753319
2050-01-01 00:00:00,BC,M,109,0.37409166309045305,0.5655431392900084
2050-01-01 00:00:00,BC,M,110,0.9999999997960165,0.0
2051-01-01 00:00:00,BC,F,0,0.002323640783355564,0.0005041315415260202
2051-01-01 00:00:00,BC,F,1,0.00012149199233192897,0.00011570665936374188
2051-01-01 00:00:00,BC,F,2,9.256337646222182e-05,9.834858749111068e-05
2051-01-01 00:00:00,BC,F,3,6.942136177381484e-05,8.677670221726854e-05
2051-01-01 00:00:00,BC,F,4,5.78506470851602e-05,7.520584121070824e-05
2051-01-01 00:00:00,BC,F,5,4.628012749362537e-05,6.942019124043805e-05
2051-01-01 00:00:00,BC,F,6,4.628012749362537e-05,6.363517530373488e-05
2051-01-01 00:00:00,BC,F,7,4.04949408577359e-05,6.363490706215642e-05
2051-01-01 00:00:00,BC,F,8,4.04949408577359e-05,6.363490706215642e-05
2051-01-01 00:00:00,BC,F,9,4.04949408577359e-05,6.363490706215642e-05
2051-01-01 00:00:00,BC,F,10,4.628012749362537e-05,6.363517530373488e-05
2051-01-01 00:00:00,BC,F,11,5.2065362902561216e-05,6.942048387008161e-05
2051-01-01 00:00:00,BC,F,12,6.363598004203914e-05,7.520615823150079e-05
2051-01-01 00:00:00,BC,F,13,7.520679228110411e-05,8.099193014888135e-05
2051-01-01 00:00:00,BC,F,14,9.256337646222182e-05,8.677816543333294e-05
2051-01-01 00:00:00,BC,F,15,0.00011570617159832432,9.835024585857566e-05
2051-01-01 00:00:00,BC,F,16,0.00014463576308317092,0.00010992317994320991
2051-01-01 00:00:00,BC,F,17,0.00017356657415634733,0.00012149660190944315
2051-01-01 00:00:00,BC,F,18,0.00019671210117031237,0.00012728430075726094
2051-01-01 00:00:00,BC,F,19,0.0002140717587140319,0.00012728591058672168
2051-01-01 00:00:00,BC,F,20,0.0002314318553761883,0.00012728752045690356
2051-01-01 00:00:00,BC,F,21,0.00025457933402765233,0.00012728966701382616
2051-01-01 00:00:00,BC,F,22,0.00027194045536429166,0.0001330772441144406
2051-01-01 00:00:00,BC,F,23,0.0002950893003088809,0.0001388655530865322
2051-01-01 00:00:00,BC,F,24,0.0003124514464107276,0.0001446534474123739
2051-01-01 00:00:00,BC,F,25,0.00033560165776941493,0.0001504421224483584
2051-01-01 00:00:00,BC,F,26,0.000352964828727204,0.0001504440253591361
2051-01-01 00:00:00,BC,F,27,0.00037032843893674704,0.00015044592831805348
2051-01-01 00:00:00,BC,F,28,0.00038769248841471256,0.00015044783132511232
2051-01-01 00:00:00,BC,F,29,0.0003992687654462669,0.00015623560387027836
2051-01-01 00:00:00,BC,F,30,0.0004108452377205792,0.0001504503687427473
2051-01-01 00:00:00,BC,F,31,0.00042242190524258854,0.000156238238925341
2051-01-01 00:00:00,BC,F,32,0.0004339987680172348,0.00015623955648620455
2051-01-01 00:00:00,BC,F,33,0.00044557582604945744,0.00015624087406929026
2051-01-01 00:00:00,BC,F,34,0.00045715307934419665,0.0001620289395143988
2051-01-01 00:00:00,BC,F,35,0.0004745193254143301,0.0001620309891658688
2051-01-01 00:00:00,BC,F,36,0.00048609706688697356,0.0001678192254728837
2051-01-01 00:00:00,BC,F,37,0.0005092531356766236,0.00017360902352612167
2051-01-01 00:00:00,BC,F,38,0.0005324099856250298,0.00017361195183424882
2051-01-01 00:00:00,BC,F,39,0.0005555676167717206,0.0001794020429158681
2051-01-01 00:00:00,BC,F,40,0.0005903055283250164,0.00018519389123922082
2051-01-01 00:00:00,BC,F,41,0.0006250451977968286,0.0001967734881952979
2051-01-01 00:00:00,BC,F,42,0.0006655770341723176,0.00020256692344374885
2051-01-01 00:00:00,BC,F,43,0.0007061112636637891,0.00021414849799639504
2051-01-01 00:00:00,BC,F,44,0.0007524390279863204,0.00022573170839589615
2051-01-01 00:00:00,BC,F,45,0.0007987699186046154,0.00023152751263901897
2051-01-01 00:00:00,BC,F,46,0.0008508959078446395,0.00023732470899068178
2051-01-01 00:00:00,BC,F,47,0.0009088183152800405,0.0002489120226563168
2051-01-01 00:00:00,BC,F,48,0.0009725386073975148,0.0002547124924136348
2051-01-01 00:00:00,BC,F,49,0.0010362648130106402,0.00026051350047753526
2051-01-01 00:00:00,BC,F,50,0.0011115852265991294,0.0002721068002612452
2051-01-01 00:00:00,BC,F,51,0.0011927087577832689,0.0002721228719214254
2051-01-01 00:00:00,BC,F,52,0.0012796374616977487,0.00027793030842304043
2051-01-01 00:00:00,BC,F,53,0.0013723735409460784,0.0002895302829000165
2051-01-01 00:00:00,BC,F,54,0.0014767165980829973,0.0003069254105819563
2051-01-01 00:00:00,BC,F,55,0.0015926719201617091,0.0003185343840323419
2051-01-01 00:00:00,BC,F,56,0.001720245384040851,0.00032435603200770257
2051-01-01 00:00:00,BC,F,57,0.0018652439888647897,0.0003301829421282392
2051-01-01 00:00:00,BC,F,58,0.0020218768573605603,0.00033601391898828794
2051-01-01 00:00:00,BC,F,59,0.002195955259741207,0.00034764463214900375
2051-01-01 00:00:00,BC,F,60,0.0023874924411984495,0.0003708726122250019
2051-01-01 00:00:00,BC,F,61,0.00259650298113208,0.00038831629405323525
2051-01-01 00:00:00,BC,F,62,0.0028346201825875596,0.0004057738502681578
2051-01-01 00:00:00,BC,F,63,0.0031018742601468196,0.00042904429018853207
2051-01-01 00:00:00,BC,F,64,0.0033924856636036753,0.0004465323010213384
2051-01-01 00:00:00,BC,F,65,0.003723932491955732,0.000475642467819891
2051-01-01 00:00:00,BC,F,66,0.004090454313041505,0.0004989774055625098
2051-01-01 00:00:00,BC,F,67,0.004497929839230692,0.000528144019832249
2051-01-01 00:00:00,BC,F,68,0.004958084943121855,0.0005689605672434915
2051-01-01 00:00:00,BC,F,69,0.005476856100400303,0.0006098302126638725
2051-01-01 00:00:00,BC,F,70,0.006054375462507889,0.0006565685482374197
2051-01-01 00:00:00,BC,F,71,0.006708314636876908,0.0007033848102791212
2051-01-01 00:00:00,BC,F,72,0.007444738256761634,0.0007444738256761633
2051-01-01 00:00:00,BC,F,73,0.008275619194784714,0.0008031191623630734
2051-01-01 00:00:00,BC,F,74,0.009218885617367015,0.0008560809764705945
2051-01-01 00:00:00,BC,F,75,0.010286740011468563,0.000915024465609385
2051-01-01 00:00:00,BC,F,76,0.011497403698124464,0.0010733243432039074
2051-01-01 00:00:00,BC,F,77,0.012869304286619263,0.0011911697252587703
2051-01-01 00:00:00,BC,F,78,0.014432930204524385,0.0012860448136878756
2051-01-01 00:00:00,BC,F,79,0.016219182892551854,0.0014106182162053399
2051-01-01 00:00:00,BC,F,80,0.018259468967143627,0.0015826827034121282
2051-01-01 00:00:00,BC,F,81,0.020591767291753695,0.0017262559406260583
2051-01-01 00:00:00,BC,F,82,0.023272831566993675,0.0019354806839082203
2051-01-01 00:00:00,BC,F,83,0.02634871184487171,0.0021519981703688016
2051-01-01 00:00:00,BC,F,84,0.029891000453061835,0.002352505078172555
2051-01-01 00:00:00,BC,F,85,0.03397958780144908,0.0026024143483663895
2051-01-01 00:00:00,BC,F,86,0.038703392578392275,0.0028907098191330327
2051-01-01 00:00:00,BC,F,87,0.044185936466345464,0.0032661766550122935
2051-01-01 00:00:00,BC,F,88,0.050562734006462516,0.003688740381254383
2051-01-01 00:00:00,BC,F,89,0.05798938922486288,0.004117982204260901
2051-01-01 00:00:00,BC,F,90,0.06668243042861723,0.004670742420634519
2051-01-01 00:00:00,BC,F,91,0.07657718153161402,0.005276972790183005
2051-01-01 00:00:00,BC,F,92,0.08751174705947826,0.006073700467456932
2051-01-01 00:00:00,BC,F,93,0.09951036465971984,0.0070790776280778315
2051-01-01 00:00:00,BC,F,94,0.11258780290919525,0.008093402410718266
2051-01-01 00:00:00,BC,F,95,0.12643079952776023,0.009508212736821864
2051-01-01 00:00:00,BC,F,96,0.14132211265758476,0.011376465161789409
2051-01-01 00:00:00,BC,F,97,0.1572880793433136,0.013346983858352838
2051-01-01 00:00:00,BC,F,98,0.17426274833147942,0.016917764007489306
2051-01-01 00:00:00,BC,F,99,0.1921444672547946,0.01883458945907789
2051-01-01 00:00:00,BC,F,100,0.21079085622496743,0.02186186864827281
2051-01-01 00:00:00,BC,F,101,0.23003690358565868,0.02807156741057631
2051-01-01 00:00:00,BC,F,102,0.24969199168496206,0.03811120681431525
2051-01-01 00:00:00,BC,F,103,0.26954537973120274,0.05565178448155398
2051-01-01 00:00:00,BC,F,104,0.2893902108401119,0.07041076631081002
2051-01-01 00:00:00,BC,F,105,0.3089996098618222,0.07555071999649131
2051-01-01 00:00:00,BC,F,106,0.3281708620875109,0.10562941382468133
2051-01-01 00:00:00,BC,F,107,0.34672167124393455,0.14167270093818266
2051-01-01 00:00:00,BC,F,108,0.3644855890374881,0.3084638208881488
2051-01-01 00:00:00,BC,F,109,0.3813348270824782,0.2679752028954933
2051-01-01 00:00:00,BC,F,110,0.9999999998271338,0.0
2051-01-01 00:00:00,BC,M,0,0.0018292721335987682,0.0003926709815578507
2051-01-01 00:00:00,BC,M,1,0.00011471325601958524,9.559438001632103e-05
2051-01-01 00:00:00,BC,M,2,7.169241591264768e-05,7.64719103068242e-05
2051-01-01 00:00:00,BC,M,3,5.257334033356958e-05,6.213212948512768e-05
2051-01-01 00:00:00,BC,M,4,3.823455771773644e-05,5.2572516861887604e-05
2051-01-01 00:00:00,BC,M,5,3.345506333085603e-05,4.7792947615508624e-05
2051-01-01 00:00:00,BC,M,6,2.8675618851871402e-05,4.779269808645234e-05
2051-01-01 00:00:00,BC,M,7,2.8675618851871402e-05,4.779269808645234e-05
2051-01-01 00:00:00,BC,M,8,3.345506333085603e-05,4.7792947615508624e-05
2051-01-01 00:00:00,BC,M,9,4.3014102013294335e-05,5.2572791349581964e-05
2051-01-01 00:00:00,BC,M,10,5.735303435985046e-05,6.2132453889838e-05
2051-01-01 00:00:00,BC,M,11,7.169241591264768e-05,7.169241591264768e-05
2051-01-01 00:00:00,BC,M,12,9.081229011812661e-05,8.12531016846396e-05
2051-01-01 00:00:00,BC,M,13,0.00011471325601958524,8.603494201468893e-05
2051-01-01 00:00:00,BC,M,14,0.00013861546995072783,0.00010037671961949256
2051-01-01 00:00:00,BC,M,15,0.00017208066633032332,0.00010994042571103989
2051-01-01 00:00:00,BC,M,16,0.0002055483093079721,0.00011950483099300703
2051-01-01 00:00:00,BC,M,17,0.00024380004031811296,0.00012907060958017744
2051-01-01 00:00:00,BC,M,18,0.00028205496763591774,0.00013385659481026602
2051-01-01 00:00:00,BC,M,19,0.0003250955819538004,0.00013864370406853251
2051-01-01 00:00:00,BC,M,20,0.00036814024267617867,0.00014343126338032934
2051-01-01 00:00:00,BC,M,21,0.0004111889503737053,0.00014821927280912633
2051-01-01 00:00:00,BC,M,22,0.00045902559496194235,0.0001530085316539808
2051-01-01 00:00:00,BC,M,23,0.0005068672373035298,0.00015779829085864607
2051-01-01 00:00:00,BC,M,24,0.0005547138781817224,0.00016737056669276107
2051-01-01 00:00:00,BC,M,25,0.0006025655183799379,0.00017216157667998227
2051-01-01 00:00:00,BC,M,26,0.0006504221586817584,0.00017695308728841953
2051-01-01 00:00:00,BC,M,27,0.0006934974106897414,0.00018174414900834607
2051-01-01 00:00:00,BC,M,28,0.0007413635533477659,0.00018653663600363144
2051-01-01 00:00:00,BC,M,29,0.0007796600691479265,0.00019132762433077952
2051-01-01 00:00:00,BC,M,30,0.0008179597868708244,0.00019133562265984198
2051-01-01 00:00:00,BC,M,31,0.0008562627069180396,0.00019612721219910406
2051-01-01 00:00:00,BC,M,32,0.0008945688296912189,0.00020091920239054115
2051-01-01 00:00:00,BC,M,33,0.0009328781555920766,0.00020571159328440662
2051-01-01 00:00:00,BC,M,34,0.0009759799764693616,0.0002105054851208427
2051-01-01 00:00:00,BC,M,35,0.0010190858523857899,0.00021529982796882885
2051-01-01 00:00:00,BC,M,36,0.0010621957839136386,0.00022009462189201518
2051-01-01 00:00:00,BC,M,37,0.0011101004651109473,0.00022489104250092467
2051-01-01 00:00:00,BC,M,38,0.0011532189603649407,0.00023447190480449002
2051-01-01 00:00:00,BC,M,39,0.00119634151301146,0.000239268302602292
2051-01-01 00:00:00,BC,M,40,0.0012346760775885398,0.0002488494419945894
2051-01-01 00:00:00,BC,M,41,0.0012778062957614115,0.0002536469426043251
2051-01-01 00:00:00,BC,M,42,0.001325733521033908,0.0002632322875699096
2051-01-01 00:00:00,BC,M,43,0.0013784592576726658,0.0002776063782813007
2051-01-01 00:00:00,BC,M,44,0.0014359851608252007,0.0002871970321650401
2051-01-01 00:00:00,BC,M,45,0.0014983130366498579,0.00029200349915540363
2051-01-01 00:00:00,BC,M,46,0.001570240347609984,0.00030160104237630795
2051-01-01 00:00:00,BC,M,47,0.0016517716102713565,0.00031120334686271934
2051-01-01 00:00:00,BC,M,48,0.0017381146341539596,0.0003208090371578934
2051-01-01 00:00:00,BC,M,49,0.0018340703987020912,0.0003256312979418857
2051-01-01 00:00:00,BC,M,50,0.0019396449337245286,0.0003352472724955976
2051-01-01 00:00:00,BC,M,51,0.0020596455011498245,0.0003305012548356695
2051-01-01 00:00:00,BC,M,52,0.002184479400585861,0.0003401272750912196
2051-01-01 00:00:00,BC,M,53,0.0023237572949054435,0.00035455265942887175
2051-01-01 00:00:00,BC,M,54,0.002477492324657456,0.00036898821856600405
2051-01-01 00:00:00,BC,M,55,0.0026456990013329954,0.0003834346378743472
2051-01-01 00:00:00,BC,M,56,0.002823584536851175,0.00038830279708819215
2051-01-01 00:00:00,BC,M,57,0.003025592217029567,0.00039318314072333524
2051-01-01 00:00:00,BC,M,58,0.0032421276745906395,0.00039807188903997494
2051-01-01 00:00:00,BC,M,59,0.0034828424126137213,0.00040777080588452654
2051-01-01 00:00:00,BC,M,60,0.0037477743725141967,0.0004318818098928011
2051-01-01 00:00:00,BC,M,61,0.00404178673862548,0.00045122084730498226
2051-01-01 00:00:00,BC,M,62,0.004360110408216516,0.00047058460352997634
2051-01-01 00:00:00,BC,M,63,0.004712452503594574,0.0004947834942612041
2051-01-01 00:00:00,BC,M,64,0.005103723517731052,0.0005142169645924883
2051-01-01 00:00:00,BC,M,65,0.0055388595655018105,0.0005481163111694499
2051-01-01 00:00:00,BC,M,66,0.006017984628884776,0.0005724541733311658
2051-01-01 00:00:00,BC,M,67,0.006546083118253598,0.000606475347720554
2051-01-01 00:00:00,BC,M,68,0.007137884249272404,0.0006502121279701582
2051-01-01 00:00:00,BC,M,69,0.007793632309121999,0.0006892327892420815
2051-01-01 00:00:00,BC,M,70,0.008523335493352048,0.0007380137693734371
2051-01-01 00:00:00,BC,M,71,0.009337096628501731,0.0007869424769626588
2051-01-01 00:00:00,BC,M,72,0.01025001714928522,0.0008312130832989429
2051-01-01 00:00:00,BC,M,73,0.011267578023475206,0.0008950201521438012
2051-01-01 00:00:00,BC,M,74,0.012405192343293524,0.0009397139065204778
2051-01-01 00:00:00,BC,M,75,0.013688351822775247,0.0010040711648881913
2051-01-01 00:00:00,BC,M,76,0.015123192038884846,0.0011707964283235617
2051-01-01 00:00:00,BC,M,77,0.016745791190999233,0.0012945017311263574
2051-01-01 00:00:00,BC,M,78,0.018573017634868967,0.0013848088758999179
2051-01-01 00:00:00,BC,M,79,0.020637229170838763,0.0015100411588418608
2051-01-01 00:00:00,BC,M,80,0.022971656499377907,0.0016950721153305088
2051-01-01 00:00:00,BC,M,81,0.02562573319872415,0.0018767312273605494
2051-01-01 00:00:00,BC,M,82,0.028635290984185605,0.002079878278025185
2051-01-01 00:00:00,BC,M,83,0.03206845545745098,0.002314983364813676
2051-01-01 00:00:00,BC,M,84,0.03599106401591692,0.002597754137499938
2051-01-01 00:00:00,BC,M,85,0.040477527004493474,0.0028994505226988916
2051-01-01 00:00:00,BC,M,86,0.04562239187894522,0.003196025912997702
2051-01-01 00:00:00,BC,M,87,0.05155295233097126,0.0036599971053617474
2051-01-01 00:00:00,BC,M,88,0.058394731867945374,0.0041180335027891125
2051-01-01 00:00:00,BC,M,89,0.06631694092475622,0.004705073944580432
2051-01-01 00:00:00,BC,M,90,0.07553261543557174,0.005406272817135101
2051-01-01 00:00:00,BC,M,91,0.08595698716862799,0.006179367402585955
2051-01-01 00:00:00,BC,M,92,0.0973629244356845,0.007217355916949568
2051-01-01 00:00:00,BC,M,93,0.1097684317383325,0.008740155494109756
2051-01-01 00:00:00,BC,M,94,0.12317631876039283,0.0111589058418316
2051-01-01 00:00:00,BC,M,95,0.13898359336774121,0.013382015029981736
2051-01-01 00:00:00,BC,M,96,0.15391478234063227,0.016100479951773067
2051-01-01 00:00:00,BC,M,97,0.16966425860098733,0.02110181513484734
2051-01-01 00:00:00,BC,M,98,0.18614060510116823,0.027201935988152307
2051-01-01 00:00:00,BC,M,99,0.2031892718966694,0.036137591311372695
2051-01-01 00:00:00,BC,M,100,0.22066354497383192,0.0377934659868094
2051-01-01 00:00:00,BC,M,101,0.2383886675667863,0.0459730211211551
2051-01-01 00:00:00,BC,M,102,0.2561744393289007,0.06612630398702893
2051-01-01 00:00:00,BC,M,103,0.2738311309887731,0.08999596961006406
2051-01-01 00:00:00,BC,M,104,0.291188966143734,0.11042817904812673
2051-01-01 00:00:00,BC,M,105,0.3080613614019578,0.13859535589997055
2051-01-01 00:00:00,BC,M,106,0.3243156767958158,0.14646890248841127
2051-01-01 00:00:00,BC,M,107,0.33980245149332783,0.5523485474132283
2051-01-01 00:00:00,BC,M,108,0.35444749545980353,0.5547888254257581
2051-01-01 00:00:00,BC,M,109,0.3681497381062605,0.5565602742851461
2051-01-01 00:00:00,BC,M,110,0.9999999997907565,0.0
2052-01-01 00:00:00,BC,F,0,0.002280294602785683,0.0004947272579609836
2052-01-01 00:00:00,BC,F,1,0.00011922072021318706,0.00011354354306017815
2052-01-01 00:00:00,BC,F,2,9.083287076372382e-05,9.650992518645656e-05
2052-01-01 00:00:00,BC,F,3,6.812347490798826e-05,8.515434363498531e-05
2052-01-01 00:00:00,BC,F,4,5.676907153405618e-05,7.379979299427302e-05
2052-01-01 00:00:00,BC,F,5,4.541486452262259e-05,6.812229678393388e-05
2052-01-01 00:00:00,BC,F,6,4.541486452262259e-05,6.244543871860606e-05
2052-01-01 00:00:00,BC,F,7,3.973783465125091e-05,6.244516873768001e-05
2052-01-01 00:00:00,BC,F,8,3.973783465125091e-05,6.244516873768001e-05
2052-01-01 00:00:00,BC,F,9,3.973783465125091e-05,6.244516873768001e-05
2052-01-01 00:00:00,BC,F,10,4.541486452262259e-05,6.244543871860606e-05
2052-01-01 00:00:00,BC,F,11,5.1091943483345455e-05,6.812259131112727e-05
2052-01-01 00:00:00,BC,F,12,6.244624867539154e-05,7.380011207091726e-05
2052-01-01 00:00:00,BC,F,13,7.380075023248306e-05,7.947773101959715e-05
2052-01-01 00:00:00,BC,F,14,9.083287076372382e-05,8.515581634099107e-05
2052-01-01 00:00:00,BC,F,15,0.00011354305213058309,9.651159431099562e-05
2052-01-01 00:00:00,BC,F,16,0.00014193188352626515,0.00010786823147996152
2052-01-01 00:00:00,BC,F,17,0.00017032194242636936,0.00011922535969845857
2052-01-01 00:00:00,BC,F,18,0.00019303487340313822,0.00012490491808438354
2052-01-01 00:00:00,BC,F,19,0.00021007008724553407,0.00012490653836220945
2052-01-01 00:00:00,BC,F,20,0.00022710574305831403,0.0001249081586820727
2052-01-01 00:00:00,BC,F,21,0.00024982063834790247,0.00012491031917395123
2052-01-01 00:00:00,BC,F,22,0.00026685732549180333,0.00013058975502790377
2052-01-01 00:00:00,BC,F,23,0.00028957359595198947,0.00013626992750681856
2052-01-01 00:00:00,BC,F,24,0.00030661131452066855,0.00014194968264845766
2052-01-01 00:00:00,BC,F,25,0.00032932896027633636,0.00014763022357215078
2052-01-01 00:00:00,BC,F,26,0.00034636771036346243,0.00014763213884344298
2052-01-01 00:00:00,BC,F,27,0.00036340690255859984,0.00014763405416443116
2052-01-01 00:00:00,BC,F,28,0.00038044653687895584,0.00014763596953511717
2052-01-01 00:00:00,BC,F,29,0.0003918065387261458,0.00015331560211023096
2052-01-01 00:00:00,BC,F,30,0.00040316673708618034,0.0001476385234400097
2052-01-01 00:00:00,BC,F,31,0.0004145271319641582,0.00015331825428811332
2052-01-01 00:00:00,BC,F,32,0.0004258877233651789,0.0001533195804114644
2052-01-01 00:00:00,BC,F,33,0.00043724851129434193,0.00015332090655775628
2052-01-01 00:00:00,BC,F,34,0.000448609495756747,0.0001590008339391002
2052-01-01 00:00:00,BC,F,35,0.00046565134096133927,0.00015900289691362802
2052-01-01 00:00:00,BC,F,36,0.0004770128167791616,0.00016468299626899626
2052-01-01 00:00:00,BC,F,37,0.0004997363580731837,0.00017036466752494897
2052-01-01 00:00:00,BC,F,38,0.0005224606856123797,0.00017036761487360206
2052-01-01 00:00:00,BC,F,39,0.0005451857994375571,0.0001760495810683778
2052-01-01 00:00:00,BC,F,40,0.0005792749445508113,0.00018173331593750945
2052-01-01 00:00:00,BC,F,41,0.0006133658590370935,0.0001930966593264924
2052-01-01 00:00:00,BC,F,42,0.000653140829079121,0.0001987819914588629
2052-01-01 00:00:00,BC,F,43,0.0006929182078407282,0.00021014732532874543
2052-01-01 00:00:00,BC,F,44,0.0007383810190158018,0.00022151430570474054
2052-01-01 00:00:00,BC,F,45,0.0007838469768860477,0.00022720202228581094
2052-01-01 00:00:00,BC,F,46,0.0008349999411809385,0.00023289114005726856
2052-01-01 00:00:00,BC,F,47,0.0008918412401017347,0.0002442622504737235
2052-01-01 00:00:00,BC,F,48,0.0009543723497308811,0.00024995466302475455
2052-01-01 00:00:00,BC,F,49,0.0010169094115153432,0.00025564761742005834
2052-01-01 00:00:00,BC,F,50,0.0010908245231849906,0.0002670247530713258
2052-01-01 00:00:00,BC,F,51,0.0011704347127805838,0.00026704092961498755
2052-01-01 00:00:00,BC,F,52,0.0012557420489373893,0.00027274035452033794
2052-01-01 00:00:00,BC,F,53,0.001346748748745653,0.0002841242085961293
2052-01-01 00:00:00,BC,F,54,0.0014491463522073211,0.00030119512418426674
2052-01-01 00:00:00,BC,F,55,0.0015629401811699142,0.00031258803623398286
2052-01-01 00:00:00,BC,F,56,0.001688136151228819,0.00031830176588826215
2052-01-01 00:00:00,BC,F,57,0.0018304332477694818,0.00032402079230702007
2052-01-01 00:00:00,BC,F,58,0.001984148713788969,0.00032974391232022985
2052-01-01 00:00:00,BC,F,59,0.0021549858341615323,0.0003411587072551238
2052-01-01 00:00:00,BC,F,60,0.0023429579419595305,0.00036395463176070375
2052-01-01 00:00:00,BC,F,61,0.0025480797135664355,0.00038107442144855175
2052-01-01 00:00:00,BC,F,62,0.0027817685532592067,0.00039820817735816856
2052-01-01 00:00:00,BC,F,63,0.0030440548772558895,0.00042104684283539404
2052-01-01 00:00:00,BC,F,64,0.0033292673331878214,0.0004382112558213029
2052-01-01 00:00:00,BC,F,65,0.0036545603614571358,0.00046678185302100484
2052-01-01 00:00:00,BC,F,66,0.004014281858045838,0.000489685446513393
2052-01-01 00:00:00,BC,F,67,0.004414203006106498,0.0005183128691041178
2052-01-01 00:00:00,BC,F,68,0.00486583440768724,0.0005583744402264045
2052-01-01 00:00:00,BC,F,69,0.005375005405900994,0.0005984894672530269
